id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.1911141326401875 0
1 1 0 0 0 0 1 0 0 0 -2.211964130106118 0
2 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
3 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
4 1 0 0 0 0 1 0 0 0 -3.1442785841060914 0
5 1 0 0 0 0 1 0 0 0 -2.878591512309745 0
6 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
7 1 0 0 0 0 1 0 0 0 -2.5414710781365546 0
8 1 0 0 0 0 1 0 0 0 -1.8045856730444991 0
9 1 0 0 0 0 1 0 0 0 -2.4428837187113905 0
10 1 0 0 0 0 1 0 0 0 -3.5198262739729755 0
11 1 0 0 0 0 1 0 0 0 -3.689874083209051 0
12 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
13 1 0 0 0 0 1 0 0 0 -2.9652881411782945 0
14 1 0 0 0 0 1 0 0 0 -1.8732891946438535 0
15 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
16 1 0 0 0 0 1 0 0 0 -2.7503942086554027 0
17 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
18 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
19 1 0 0 0 0 1 0 0 0 -4.09366495819491 0
20 1 0 0 0 0 1 0 0 0 -4.145693958198919 0
21 1 0 0 0 0 1 0 0 0 -4.119186407719209 0
22 1 0 0 0 0 1 0 0 0 -2.5010830982559042 0
23 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
24 1 0 0 0 0 1 0 0 0 -0.20528899583381566 0
25 1 0 0 0 0 1 0 0 0 -2.0201360132657102 1
26 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
27 1 0 0 0 0 1 0 0 0 -6.133122185662502 0
28 1 0 0 0 0 1 0 0 0 -4.527243550682788 0
29 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
30 1 0 0 0 0 1 0 0 0 -5.36251027048749 0
31 1 0 0 0 0 1 0 0 0 -4.276544327964815 0
32 1 0 0 0 0 1 0 0 0 -5.189767482004916 0
33 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
34 1 0 0 0 0 1 0 0 0 -4.962573502059376 0
35 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
36 1 0 0 0 0 1 0 0 0 -5.147520006363144 0
