id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -0.748556165570814 0
1 1 0 0 0 0 1 0 0 0 -0.3693570661737014 0
2 1 0 0 0 0 1 0 0 0 -2.1729355509326016 0
3 1 0 0 0 0 1 0 0 0 -2.0866671566985926 0
4 1 0 0 0 0 1 0 0 0 -2.155065471614301 0
5 1 0 0 0 0 1 0 0 0 -1.717541508991926 0
6 1 0 0 0 0 1 0 0 0 -2.02421878247433 0
7 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
8 1 0 0 0 0 1 0 0 0 -2.0030303711944484 0
9 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
10 1 0 0 0 0 1 0 0 0 -2.099679417095407 0
11 1 0 0 0 0 1 0 0 0 -2.228671556381563 0
12 1 0 0 0 0 1 0 0 0 -2.3712032290698377 0
13 1 0 0 0 0 1 0 0 0 -1.8328695998238638 0
14 1 0 0 0 0 1 0 0 0 -0.882512018941094 0
15 1 0 0 0 0 1 0 0 0 -3.0216888946833835 0
16 1 0 0 0 0 1 0 0 0 -2.748441103322807 0
17 1 0 0 0 0 1 0 0 0 -2.4751695410084738 0
18 1 0 0 0 0 1 0 0 0 -2.184607364320054 0
19 1 0 0 0 0 1 0 0 0 -2.1530501114173894 0
20 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
21 1 0 0 0 0 1 0 0 0 -0.8502909654397324 0
22 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
23 1 0 0 0 0 1 0 0 0 -2.3289521854189483 0
24 1 0 0 0 0 1 0 0 0 -2.0548996872427154 0
25 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
26 1 0 0 0 0 1 0 0 0 -0.6582829158492705 0
27 1 0 0 0 0 1 0 0 0 -1.066454865751787 0
28 1 0 0 0 0 1 0 0 0 -1.3010299956639813 0
29 1 0 0 0 0 1 0 0 0 -1.935504049104257 0
30 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
31 1 0 0 0 0 1 0 0 0 -2.6397128208710527 0
32 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
33 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
34 1 0 0 0 0 1 0 0 0 -2.990823280690591 0
35 1 0 0 0 0 1 0 0 0 -2.3042656131434276 0
36 1 0 0 0 0 1 0 0 0 -2.523344413765398 0
37 1 0 0 0 0 1 0 0 0 -2.6748742683555213 0
38 1 0 0 0 0 1 0 0 0 -3.690248502536241 0
39 1 0 0 0 0 1 0 0 0 -2.3413373637942554 0
40 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
41 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
42 1 0 0 0 0 1 0 0 0 -2.9665103010984124 0
43 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
44 1 0 0 0 0 1 0 0 0 -2.332089831014 0
45 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
46 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
47 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
48 1 0 0 0 0 1 0 0 0 -4.180456064458132 0
49 1 0 0 0 0 1 0 0 0 -3.158087063032794 0
50 1 0 0 0 0 1 0 0 0 -2.1306611870648426 0
51 1 0 0 0 0 1 0 0 0 -2.392291122760822 0
52 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
53 1 0 0 0 0 1 0 0 0 -4.386158178123931 0
54 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
55 1 0 0 0 0 1 0 0 0 -3.75907402741743 0
56 1 0 0 0 0 1 0 0 0 -4.728158393463501 0
57 1 0 0 0 0 1 0 0 0 -5.213248577854439 0
58 1 0 0 0 0 1 0 0 0 -5.152427340857888 0
59 1 0 0 0 0 1 0 0 0 -5.219682687859849 0
60 1 0 0 0 0 1 0 0 0 -4.292429823902064 0
61 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
