id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.1911141326401875 0
1 1 0 0 0 0 1 0 0 0 -2.5396528129030744 0
2 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
3 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
4 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
5 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
6 1 0 0 0 0 1 0 0 0 -3.309368957063231 0
7 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
8 1 0 0 0 0 1 0 0 0 -2.975950487666661 0
9 1 0 0 0 0 1 0 0 0 -2.504042377514516 0
10 1 0 0 0 0 1 0 0 0 -2.386275273783264 0
11 1 0 0 0 0 1 0 0 0 -2.1897725241527835 0
12 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
13 1 0 0 0 0 1 0 0 0 -2.975950487666661 0
14 1 0 0 0 0 1 0 0 0 -3.205602586043845 0
15 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
16 1 0 0 0 0 1 0 0 0 -3.6570426765624062 0
17 1 0 0 0 0 1 0 0 0 -1.8045856730444987 0
18 1 0 0 0 0 1 0 0 0 -3.495750758989892 0
19 1 0 0 0 0 1 0 0 0 -2.515091720435779 0
20 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
21 1 0 0 0 0 1 0 0 0 -3.054099796923158 0
22 1 0 0 0 0 1 0 0 0 -3.2673529755909128 0
23 1 0 0 0 0 1 0 0 0 -2.414984961160533 0
24 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
25 1 0 0 0 0 1 0 0 0 -2.4325563702558877 0
26 1 0 0 0 0 1 0 0 0 -3.043126413775545 0
27 1 0 0 0 0 1 0 0 0 -3.5198262739729755 0
28 1 0 0 0 0 1 0 0 0 -2.962386277828219 0
29 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
30 1 0 0 0 0 1 0 0 0 -2.7397527822103913 0
31 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
32 1 0 0 0 0 1 0 0 0 -2.569507467450937 0
33 1 0 0 0 0 1 0 0 0 -3.02736724700335 0
34 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
35 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
36 1 0 0 0 0 1 0 0 0 -2.839792664340997 0
37 1 0 0 0 0 1 0 0 0 -2.5905876662330956 0
38 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
39 1 0 0 0 0 1 0 0 0 -1.180646425858322 0
40 1 0 0 0 0 1 0 0 0 -1.631295853527069 0
41 1 0 0 0 0 1 0 0 0 -2.392291122760822 0
42 1 0 0 0 0 1 0 0 0 -3.8584216819156194 0
43 1 0 0 0 0 1 0 0 0 -0.20528899583381566 0
44 1 0 0 0 0 1 0 0 0 -4.361510743045363 0
45 1 0 0 0 0 1 0 0 0 -4.14569395819892 0
46 1 0 0 0 0 1 0 0 0 -4.119186407719209 0
47 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
48 1 0 0 0 0 1 0 0 0 -3.7349768797611174 0
49 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
50 1 0 0 0 0 1 0 0 0 -2.112846784986787 1
51 1 0 0 0 0 1 0 0 0 -4.074172425375258 0
52 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
53 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
54 1 0 0 0 0 1 0 0 0 -4.217527375833714 0
55 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
56 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
57 1 0 0 0 0 1 0 0 0 -4.276544327964814 0
58 1 0 0 0 0 1 0 0 0 -4.728158393463501 0
59 1 0 0 0 0 1 0 0 0 -4.248720896016658 0
60 1 0 0 0 0 1 0 0 0 -5.1555228242543185 0
61 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
62 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
63 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
64 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
65 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
66 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
67 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
68 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
69 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
70 1 0 0 0 0 1 0 0 0 -5.844663962534939 0
71 1 0 0 0 0 1 0 0 0 -5.297569463554475 0
72 1 0 0 0 0 1 0 0 0 -4.195860567664649 0
73 1 0 0 0 0 1 0 0 0 -4.440093374963888 0
74 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
75 1 0 0 0 0 1 0 0 0 -5.617982957425132 0
76 1 0 0 0 0 1 0 0 0 -3.9544540623693325 0
77 1 0 0 0 0 1 0 0 0 -2.266411002991983 0
78 1 0 0 0 0 1 0 0 0 -2.8041227544446006 0
79 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
80 1 0 0 0 0 1 0 0 0 -3.760082685412345 0
81 1 0 0 0 0 1 0 0 0 -4.372634143407267 0
82 1 0 0 0 0 1 0 0 0 -4.181774106386045 0
83 1 0 0 0 0 1 0 0 0 -2.9886753173513827 0
84 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
85 1 0 0 0 0 1 0 0 0 -3.54979093486184 0
86 1 0 0 0 0 1 0 0 0 -5.447331783887806 0
87 1 0 0 0 0 1 0 0 0 -4.431798275933005 0
88 1 0 0 0 0 1 0 0 0 -4.642065152999546 0
89 1 0 0 0 0 1 0 0 0 -4.302770657240282 0
90 1 0 0 0 0 1 0 0 0 -5.101823516502323 0
91 1 0 0 0 0 1 0 0 0 -4.872895201635193 0
92 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
93 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
94 1 0 0 0 0 1 0 0 0 -5.186419011431808 0
95 1 0 0 0 0 1 0 0 0 -4.220403508742176 0
96 1 0 0 0 0 0 0 1 0 -7.552841968657781 0
97 1 0 0 0 0 1 0 0 0 -5.448550002027125 0
98 0 0 1 0 0 0 0 1 0 -15.022276394711152 0
99 1 0 0 0 0 1 0 0 0 -4.686132779630847 0
100 1 0 0 0 0 1 0 0 0 -6.069560405233299 0
101 1 0 0 0 0 0 0 1 0 -8.580044251510243 0
102 1 0 0 0 0 0 0 1 0 -6.440093374963888 0
103 1 0 0 0 0 1 0 0 0 -5.361510743045363 0
104 1 0 0 0 0 1 0 0 0 -4.600326278518962 0
105 1 0 0 0 0 1 0 0 0 -5.416801226031377 0
106 1 0 0 0 0 1 0 0 0 -4.966576244513051 0
107 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
108 1 0 0 0 0 1 0 0 0 -4.777283528852417 0
109 1 0 0 0 0 1 0 0 0 -4.826813731587726 0
110 1 0 0 0 0 1 0 0 0 -5.321481620959886 0
111 1 0 0 0 0 1 0 0 0 -4.869666231504994 0
112 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
113 1 0 0 0 0 1 0 0 0 -6.2716462179787715 0
114 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
115 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
116 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
117 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
118 1 0 0 0 0 1 0 0 0 -4.562249437179612 0
119 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
120 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
121 1 0 0 0 0 1 0 0 0 -6.628932137728264 0
122 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
