id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
1 1 0 0 0 0 1 0 0 0 -3.0216888946833835 0
2 1 0 0 0 0 1 0 0 0 -2.748441103322807 0
3 1 0 0 0 0 1 0 0 0 -2.4751695410084738 0
4 1 0 0 0 0 1 0 0 0 -2.3315745699014996 0
5 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
6 1 0 0 0 0 1 0 0 0 -2.7778542077058415 0
7 1 0 0 0 0 1 0 0 0 -4.386158178123931 0
8 1 0 0 0 0 1 0 0 0 -4.180456064458132 0
9 1 0 0 0 0 1 0 0 0 -3.690248502536241 0
10 1 0 0 0 0 1 0 0 0 -2.4398882402125754 0
11 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
12 1 0 0 0 0 1 0 0 0 -2.3147999000753234 0
13 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
14 1 0 0 0 0 1 0 0 0 -2.3978925645914755 0
15 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
16 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
17 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
18 1 0 0 0 0 1 0 0 0 -4.180456064458131 0
19 1 0 0 0 0 1 0 0 0 -2.6397128208710527 0
20 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
21 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
22 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
23 1 0 0 0 0 1 0 0 0 -2.990823280690591 0
24 1 0 0 0 0 1 0 0 0 -2.7074039382755846 0
25 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
26 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
27 1 0 0 0 0 1 0 0 0 -2.7441121979054466 0
28 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
29 1 0 0 0 0 1 0 0 0 -2.9665103010984124 0
30 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
31 1 0 0 0 0 1 0 0 0 -4.991399828238082 0
32 1 0 0 0 0 1 0 0 0 -3.1610313373891867 0
33 1 0 0 0 0 1 0 0 0 -3.3699404652125784 0
34 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
35 1 0 0 0 0 1 0 0 0 -3.75907402741743 0
36 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
37 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
38 1 0 0 0 0 1 0 0 0 -4.283162276700476 0
39 1 0 0 0 0 1 0 0 0 -3.145335130199294 0
40 1 0 0 0 0 1 0 0 0 -3.1352866512717066 0
41 1 0 0 0 0 1 0 0 0 -4.481486060122112 0
42 1 0 0 0 0 1 0 0 0 -4.798602875679548 0
43 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
44 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
45 1 0 0 0 0 1 0 0 0 -2.3289521854189483 0
46 1 0 0 0 0 1 0 0 0 -2.398423430236287 0
47 1 0 0 0 0 1 0 0 0 -1.935504049104257 0
48 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
49 1 0 0 0 0 1 0 0 0 -1.3252559601057776 0
50 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
51 1 0 0 0 0 1 0 0 0 -4.701146923590294 0
52 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
53 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
54 1 0 0 0 0 1 0 0 0 -2.3352201437350426 0
55 1 0 0 0 0 1 0 0 0 -0.6954682743692796 0
56 1 0 0 0 0 1 0 0 0 -1.6089123340363536 0
57 1 0 0 0 0 1 0 0 0 -2.1729355509326016 0
58 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
59 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
60 1 0 0 0 0 1 0 0 0 -2.2151810105179957 0
61 1 0 0 0 0 1 0 0 0 -2.5010830982559042 0
62 1 0 0 0 0 1 0 0 0 -2.1343792085380304 0
63 1 0 0 0 0 1 0 0 0 -5.078833949362261 0
64 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
65 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
66 1 0 0 0 0 1 0 0 0 -1.3145730252913408 1
67 1 0 0 0 0 1 0 0 0 -4.11690664142431 0
68 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
69 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
70 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
71 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
72 1 0 0 0 0 1 0 0 0 -5.170696227168975 0
73 1 0 0 0 0 1 0 0 0 -4.102922996790579 0
