id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
1 1 0 0 0 0 1 0 0 0 -3.425090608602591 0
2 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
3 1 0 0 0 0 1 0 0 0 -3.3401845451266126 0
4 1 0 0 0 0 1 0 0 0 -3.1610313373891867 0
5 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
6 1 0 0 0 0 1 0 0 0 -3.1442785841060914 0
7 1 0 0 0 0 1 0 0 0 -2.3147999000753234 0
8 1 0 0 0 0 1 0 0 0 -2.7408580893623347 0
9 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
10 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
11 1 0 0 0 0 1 0 0 0 -2.1897725241527835 0
12 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
13 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
14 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
15 1 0 0 0 0 1 0 0 0 -2.2835423881493955 0
16 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
17 1 0 0 0 0 1 0 0 0 -2.541471078136554 0
18 1 0 0 0 0 1 0 0 0 -2.3978925645914755 0
19 1 0 0 0 0 1 0 0 0 -2.3778559465780105 0
20 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
21 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
22 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
23 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
24 1 0 0 0 0 1 0 0 0 -2.861297303471168 0
25 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
26 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
27 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
28 1 0 0 0 0 1 0 0 0 -2.69948168740102 0
29 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
30 1 0 0 0 0 1 0 0 0 -3.158087063032794 0
31 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
32 1 0 0 0 0 1 0 0 0 -2.4398882402125754 0
33 1 0 0 0 0 1 0 0 0 -0.9375634140758267 0
34 1 0 0 0 0 1 0 0 0 -1.3365761034004837 0
35 1 0 0 0 0 1 0 0 0 -3.4559480868872057 0
36 1 0 0 0 0 1 0 0 0 -3.348801484678332 0
37 1 0 0 0 0 1 0 0 0 -2.295498670315102 0
38 1 0 0 0 0 1 0 0 0 -3.7563890606223205 0
39 1 0 0 0 0 1 0 0 0 -3.495750758989892 0
40 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
41 1 0 0 0 0 1 0 0 0 -2.1397848712220413 0
42 1 0 0 0 0 1 0 0 0 -4.500312917381596 0
43 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
44 1 0 0 0 0 1 0 0 0 -4.086716098239582 0
45 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
46 1 0 0 0 0 1 0 0 0 -4.283162276700476 0
47 1 0 0 0 0 1 0 0 0 -4.3655227298392685 0
48 1 0 0 0 0 1 0 0 0 -5.189767482004916 0
49 1 0 0 0 0 1 0 0 0 -4.920818753952375 0
50 1 0 0 0 0 1 0 0 0 -4.6307841425898575 0
51 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
52 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
53 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
54 1 0 0 0 0 1 0 0 0 -5.147520006363144 0
55 1 0 0 0 0 1 0 0 0 -4.027797161620936 0
56 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
57 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
58 1 0 0 0 0 1 0 0 0 -2.5010830982559042 0
59 1 0 0 0 0 1 0 0 0 -3.7349768797611174 0
60 1 0 0 0 0 1 0 0 0 -3.8112711408050375 0
61 1 0 0 0 0 1 0 0 0 -1.529034572502839 0
62 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
63 1 0 0 0 0 1 0 0 0 -2.0117646792714705 1
64 1 0 0 0 0 1 0 0 0 -4.074172425375258 0
65 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
66 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
67 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
68 1 0 0 0 0 1 0 0 0 -2.873687376758091 0
69 1 0 0 0 0 1 0 0 0 -4.019996628416254 0
70 1 0 0 0 0 1 0 0 0 -3.665172433970192 0
71 1 0 0 0 0 1 0 0 0 -4.273272790973428 0
72 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
73 1 0 0 0 0 1 0 0 0 -3.5316186954980915 0
74 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
75 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
