id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -0.7485561655708141 0
1 1 0 0 0 0 1 0 0 0 -0.36935706617370134 0
2 1 0 0 0 0 1 0 0 0 -0.28545294616562134 0
3 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
4 1 0 0 0 0 1 0 0 0 -3.4865213688278667 0
5 1 0 0 0 0 1 0 0 0 -2.3712032290698377 0
6 1 0 0 0 0 1 0 0 0 -2.748441103322807 0
7 1 0 0 0 0 1 0 0 0 -2.43447601664148 0
8 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
9 1 0 0 0 0 1 0 0 0 -3.8040146036420306 0
10 1 0 0 0 0 1 0 0 0 -3.690248502536241 0
11 1 0 0 0 0 1 0 0 0 -3.4865213688278667 0
12 1 0 0 0 0 1 0 0 0 -3.2591724694538073 0
13 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
14 1 0 0 0 0 1 0 0 0 -1.111947548774631 0
15 1 0 0 0 0 1 0 0 0 -1.4468419279107108 0
16 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
17 1 0 0 0 0 1 0 0 0 -2.001373236475496 0
18 1 0 0 0 0 1 0 0 0 -2.228671556381563 0
19 1 0 0 0 0 1 0 0 0 -1.8328695998238638 0
20 1 0 0 0 0 1 0 0 0 -1.4182479968419122 0
21 1 0 0 0 0 1 0 0 0 -1.5127857215733602 0
22 1 0 0 0 0 1 0 0 0 -2.1550654716143005 0
23 1 0 0 0 0 1 0 0 0 -0.5726156569199612 0
24 1 0 0 0 0 1 0 0 0 -0.6582829158492705 0
25 1 0 0 0 0 1 0 0 0 -0.7911574693205394 0
26 1 0 0 0 0 1 0 0 0 -0.7159022393149707 0
27 1 0 0 0 0 1 0 0 0 -0.3600306764238471 0
28 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
29 1 0 0 0 0 1 0 0 0 -2.639712820871053 0
30 1 0 0 0 0 1 0 0 0 -2.314799900075324 0
31 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
32 1 0 0 0 0 1 0 0 0 -1.7277921845124389 0
33 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
34 1 0 0 0 0 1 0 0 0 -2.975950487666661 0
35 1 0 0 0 0 1 0 0 0 -2.3042656131434276 0
36 1 0 0 0 0 1 0 0 0 -2.523344413765398 0
37 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
38 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
39 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
40 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
41 1 0 0 0 0 1 0 0 0 -2.6801362010524596 0
42 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
43 1 0 0 0 0 1 0 0 0 -2.9369873190377906 0
44 1 0 0 0 0 1 0 0 0 -2.7397527822103913 0
45 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
46 1 0 0 0 0 1 0 0 0 -2.9665103010984124 0
47 1 0 0 0 0 1 0 0 0 -2.69948168740102 0
48 1 0 0 0 0 1 0 0 0 -2.5226589031596682 0
49 1 0 0 0 0 1 0 0 0 -1.961909857565569 0
50 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
51 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
52 1 0 0 0 0 1 0 0 0 -5.308034897232639 0
53 1 0 0 0 0 1 0 0 0 -2.139784871222041 0
54 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
55 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
56 1 0 0 0 0 1 0 0 0 -3.71160096643621 0
57 1 0 0 0 0 1 0 0 0 -3.702594070417639 0
58 1 0 0 0 0 1 0 0 0 -1.097650469954709 0
59 1 0 0 0 0 1 0 0 0 -0.733077181913682 0
60 1 0 0 0 0 1 0 0 0 -2.8419201928921303 0
61 1 0 0 0 0 1 0 0 0 -2.659836184774452 0
62 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
63 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
64 1 0 0 0 0 1 0 0 0 -1.7523709686613045 0
65 1 0 0 0 0 1 0 0 0 -2.5010830982559042 0
66 1 0 0 0 0 1 0 0 0 -5.078833949362261 0
67 1 0 0 0 0 1 0 0 0 -5.074172425375258 0
68 1 0 0 0 0 1 0 0 0 -4.798602875679548 0
69 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
70 1 0 0 0 0 1 0 0 0 -2.398241296378829 0
71 1 0 0 0 0 1 0 0 0 -2.109484866312901 0
72 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
73 1 0 0 0 0 1 0 0 0 -1.529034572502839 0
74 1 0 0 0 0 1 0 0 0 -1.9616576687502358 0
75 1 0 0 0 0 1 0 0 0 -1.2801164013144921 1
76 1 0 0 0 0 1 0 0 0 -4.074172425375258 0
77 1 0 0 0 0 1 0 0 0 -4.801342913045577 0
78 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
79 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
