id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -3.127003932156699 0
1 1 0 0 0 0 1 0 0 0 -1.3340047508580672 0
2 1 0 0 0 0 1 0 0 0 -2.639712820871053 0
3 1 0 0 0 0 1 0 0 0 -2.3147999000753234 0
4 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
5 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
6 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
7 1 0 0 0 0 1 0 0 0 -2.032139565859099 0
8 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
9 1 0 0 0 0 1 0 0 0 -2.3044448674097318 0
10 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
11 1 0 0 0 0 1 0 0 0 -2.304265613143428 0
12 1 0 0 0 0 1 0 0 0 -2.9351696506120595 0
13 1 0 0 0 0 1 0 0 0 -2.748441103322807 0
14 1 0 0 0 0 1 0 0 0 -3.259647575769373 0
15 1 0 0 0 0 1 0 0 0 -2.520813526453755 0
16 1 0 0 0 0 1 0 0 0 -2.3852911947912356 0
17 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
18 1 0 0 0 0 1 0 0 0 -3.8040146036420306 0
19 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
20 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
21 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
22 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
23 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
24 1 0 0 0 0 1 0 0 0 -1.9919594065974493 0
25 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
26 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
27 1 0 0 0 0 1 0 0 0 -2.7503942086554027 0
28 1 0 0 0 0 1 0 0 0 -2.4398882402125754 0
29 1 0 0 0 0 1 0 0 0 -0.8502909654397324 0
30 1 0 0 0 0 1 0 0 0 -2.874855890668581 0
31 1 0 0 0 0 1 0 0 0 -0.08592884664135371 0
32 1 0 0 0 0 1 0 0 0 -0.2854529461656211 0
33 1 0 0 0 0 1 0 0 0 -0.7159022393149705 0
34 1 0 0 0 0 1 0 0 0 -1.935504049104257 0
35 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
36 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
37 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
38 1 0 0 0 0 1 0 0 0 -3.145335130199294 0
39 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
40 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
41 1 0 0 0 0 1 0 0 0 -2.139784871222041 0
42 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
43 1 0 0 0 0 1 0 0 0 -3.461858765336589 0
44 1 0 0 0 0 1 0 0 0 -4.371611069949688 0
45 1 0 0 0 0 1 0 0 0 -3.6570426765624067 0
46 1 0 0 0 0 1 0 0 0 -5.016824927962187 0
47 1 0 0 0 0 1 0 0 0 -4.607303046740334 0
48 1 0 0 0 0 1 0 0 0 -5.189767482004916 0
49 1 0 0 0 0 1 0 0 0 -3.702594070417639 0
50 1 0 0 0 0 1 0 0 0 -4.394694953858891 0
51 1 0 0 0 0 1 0 0 0 -4.621602099051862 0
52 1 0 0 0 0 1 0 0 0 -4.45717457304082 0
53 1 0 0 0 0 1 0 0 0 -5.219682687859849 0
54 1 0 0 0 0 1 0 0 0 -3.4064071546946018 0
55 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
56 1 0 0 0 0 1 0 0 0 -5.147520006363144 0
57 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
58 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
59 1 0 0 0 0 1 0 0 0 -1.4276527241510255 0
60 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
61 1 0 0 0 0 1 0 0 0 -3.7349768797611174 0
62 1 0 0 0 0 1 0 0 0 -3.6636823857539413 0
63 1 0 0 0 0 1 0 0 0 -1.3010299956639813 0
64 1 0 0 0 0 1 0 0 0 -5.073143291050307 0
65 1 0 0 0 0 1 0 0 0 -1.529034572502839 0
66 1 0 0 0 0 1 0 0 0 -1.495030556638659 1
67 1 0 0 0 0 1 0 0 0 -4.962573502059376 0
68 1 0 0 0 0 1 0 0 0 -4.074172425375258 0
69 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
70 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
71 1 0 0 0 0 1 0 0 0 -4.39040559077478 0
72 1 0 0 0 0 1 0 0 0 -4.698970004336019 0
73 1 0 0 0 0 1 0 0 0 -4.175223537524454 0
74 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
75 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
76 1 0 0 0 0 1 0 0 0 -5.250263684430939 0
77 1 0 0 0 0 1 0 0 0 -0.38418763941609607 0
78 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
79 1 0 0 0 0 1 0 0 0 -5.300162274132754 0
80 1 0 0 0 0 1 0 0 0 -4.8996294548824375 0
81 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
82 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
83 1 0 0 0 0 1 0 0 0 -1.2466723307867151 0
84 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
85 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
86 1 0 0 0 0 1 0 0 0 -4.452225294612178 0
87 1 0 0 0 0 1 0 0 0 -5.416801226031377 0
88 1 0 0 0 0 1 0 0 0 -4.205511953340831 0
89 1 0 0 0 0 1 0 0 0 -5.617982957425132 0
90 1 0 0 0 0 1 0 0 0 -3.9070584054529816 0
91 1 0 0 0 0 1 0 0 0 -3.8112711408050375 0
92 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
93 1 0 0 0 0 1 0 0 0 -3.760082685412345 0
94 1 0 0 0 0 1 0 0 0 -3.3340439705460434 0
