id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.1911141326401875 0
1 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
2 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
3 1 0 0 0 0 1 0 0 0 -2.874855890668581 0
4 1 0 0 0 0 1 0 0 0 -2.3305910624808894 0
5 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
6 1 0 0 0 0 1 0 0 0 -2.5040423775145166 0
7 1 0 0 0 0 1 0 0 0 -2.386275273783264 0
8 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
9 1 0 0 0 0 1 0 0 0 -2.3778559465780105 0
10 1 0 0 0 0 1 0 0 0 -2.7074039382755846 0
11 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
12 1 0 0 0 0 1 0 0 0 -2.7256850939003687 0
13 1 0 0 0 0 1 0 0 0 -2.4428837187113905 0
14 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
15 1 0 0 0 0 1 0 0 0 -1.8732891946438535 0
16 1 0 0 0 0 1 0 0 0 -1.0520596599077772 0
17 1 0 0 0 0 1 0 0 0 -2.7397527822103913 0
18 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
19 1 0 0 0 0 1 0 0 0 -2.75226873006445 0
20 1 0 0 0 0 1 0 0 0 -2.4149849611605334 0
21 1 0 0 0 0 1 0 0 0 -3.1610313373891867 0
22 1 0 0 0 0 1 0 0 0 -2.96781091166405 0
23 1 0 0 0 0 1 0 0 0 -2.878591512309745 0
24 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
25 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
26 1 0 0 0 0 1 0 0 0 -3.3392957529293206 0
27 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
28 1 0 0 0 0 1 0 0 0 -3.6570426765624062 0
29 1 0 0 0 0 1 0 0 0 -3.702594070417639 0
30 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
31 1 0 0 0 0 1 0 0 0 -0.36935706617370134 0
32 1 0 0 0 0 1 0 0 0 -4.361510743045363 0
33 1 0 0 0 0 1 0 0 0 -4.145693958198919 0
