id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
1 1 0 0 0 0 1 0 0 0 -3.0216888946833835 0
2 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
3 1 0 0 0 0 1 0 0 0 -4.386158178123931 0
4 1 0 0 0 0 1 0 0 0 -3.8040146036420306 0
5 1 0 0 0 0 1 0 0 0 -3.340184545126613 0
6 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
7 1 0 0 0 0 1 0 0 0 -3.1287201953869928 0
8 1 0 0 0 0 1 0 0 0 -2.3305910624808894 0
9 1 0 0 0 0 1 0 0 0 -2.3147999000753234 0
10 1 0 0 0 0 1 0 0 0 -3.172437534728922 0
11 1 0 0 0 0 1 0 0 0 -2.878591512309745 0
12 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
13 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
14 1 0 0 0 0 1 0 0 0 -2.990823280690591 0
15 1 0 0 0 0 1 0 0 0 -2.304265613143428 0
16 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
17 1 0 0 0 0 1 0 0 0 -2.341337363794255 0
18 1 0 0 0 0 1 0 0 0 -2.3978925645914755 0
19 1 0 0 0 0 1 0 0 0 -2.7074039382755846 0
20 1 0 0 0 0 1 0 0 0 -3.043126413775545 0
21 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
22 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
23 1 0 0 0 0 1 0 0 0 -2.861297303471168 0
24 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
25 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
26 1 0 0 0 0 1 0 0 0 -2.155065471614301 0
27 1 0 0 0 0 1 0 0 0 -2.9341447842582076 0
28 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
29 1 0 0 0 0 1 0 0 0 -2.4064801194889043 0
30 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
31 1 0 0 0 0 1 0 0 0 -2.1729355509326016 0
32 1 0 0 0 0 1 0 0 0 -1.3220182650945391 0
33 1 0 0 0 0 1 0 0 0 -2.612401975809707 0
34 1 0 0 0 0 1 0 0 0 -3.284002502676423 0
35 1 0 0 0 0 1 0 0 0 -4.991399828238082 0
36 1 0 0 0 0 1 0 0 0 -4.785156151952302 0
37 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
38 1 0 0 0 0 1 0 0 0 -4.841637507904751 0
39 1 0 0 0 0 1 0 0 0 -4.283162276700476 0
40 1 0 0 0 0 1 0 0 0 -4.616184634019569 0
41 1 0 0 0 0 1 0 0 0 -4.728158393463501 0
42 1 0 0 0 0 1 0 0 0 -3.574099131542515 0
43 1 0 0 0 0 1 0 0 0 -4.481486060122112 0
44 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
45 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
46 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
47 1 0 0 0 0 1 0 0 0 -2.3289521854189483 0
48 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
49 1 0 0 0 0 1 0 0 0 -2.2732294451695667 0
50 1 0 0 0 0 1 0 0 0 -4.361510743045363 0
51 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
52 1 0 0 0 0 1 0 0 0 -2.3352201437350426 0
53 1 0 0 0 0 1 0 0 0 -1.577376136822884 0
54 1 0 0 0 0 1 0 0 0 -2.659836184774452 0
55 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
56 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
57 1 0 0 0 0 1 0 0 0 -2.5010830982559042 0
58 1 0 0 0 0 1 0 0 0 -2.1343792085380304 0
59 1 0 0 0 0 1 0 0 0 -5.078833949362261 0
60 1 0 0 0 0 1 0 0 0 -5.073143291050307 0
61 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
62 1 0 0 0 0 1 0 0 0 -1.529034572502839 0
63 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
64 1 0 0 0 0 1 0 0 0 -1.3726271809009343 1
65 1 0 0 0 0 1 0 0 0 -4.324221658325915 0
66 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
67 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
68 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
69 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
70 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
71 1 0 0 0 0 1 0 0 0 -5.250263684430939 0
72 1 0 0 0 0 1 0 0 0 -5.213248577854439 0
73 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
74 1 0 0 0 0 1 0 0 0 -5.196542884351586 0
