id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
1 1 0 0 0 0 1 0 0 0 -3.6390054185493357 0
2 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
3 1 0 0 0 0 1 0 0 0 -3.5636131049232644 0
4 1 0 0 0 0 1 0 0 0 -3.4865213688278662 0
5 1 0 0 0 0 1 0 0 0 -3.4057334464518085 0
6 1 0 0 0 0 1 0 0 0 -1.5814254874887168 0
7 1 0 0 0 0 1 0 0 0 -2.155065471614301 0
8 1 0 0 0 0 1 0 0 0 -2.0342887372470733 0
9 1 0 0 0 0 1 0 0 0 -2.4398882402125754 0
10 1 0 0 0 0 1 0 0 0 -1.9183594083992686 0
11 1 0 0 0 0 1 0 0 0 -1.3897725160060364 0
12 1 0 0 0 0 1 0 0 0 -2.184607364320054 0
13 1 0 0 0 0 1 0 0 0 -2.3978925645914755 0
14 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
15 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
16 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
17 1 0 0 0 0 1 0 0 0 -2.1296586095309977 0
18 1 0 0 0 0 1 0 0 0 -4.991399828238082 0
19 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
20 1 0 0 0 0 1 0 0 0 -4.841637507904751 0
21 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
22 1 0 0 0 0 1 0 0 0 -3.6570426765624067 0
23 1 0 0 0 0 1 0 0 0 -4.276544327964815 0
24 1 0 0 0 0 1 0 0 0 -3.2644106804328197 0
25 1 0 0 0 0 1 0 0 0 -3.4306495031174813 0
26 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
27 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
28 1 0 0 0 0 1 0 0 0 -4.452225294612178 0
29 1 0 0 0 0 1 0 0 0 -2.855305016168536 0
30 1 0 0 0 0 1 0 0 0 -2.8090050384799254 0
31 1 0 0 0 0 1 0 0 0 -2.3289521854189488 0
32 1 0 0 0 0 1 0 0 0 -0.20528899583381566 0
33 1 0 0 0 0 1 0 0 0 -3.5199599828947172 0
34 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
35 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
36 1 0 0 0 0 1 0 0 0 -2.7074039382755846 0
37 1 0 0 0 0 1 0 0 0 -2.69948168740102 0
38 1 0 0 0 0 1 0 0 0 -2.4978391377010567 0
39 1 0 0 0 0 1 0 0 0 -0.6582829158492705 0
40 1 0 0 0 0 1 0 0 0 -5.34008379993015 0
41 1 0 0 0 0 1 0 0 0 -5.189767482004916 0
42 1 0 0 0 0 1 0 0 0 -5.152427340857888 0
43 1 0 0 0 0 1 0 0 0 -1.935504049104257 0
44 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
45 1 0 0 0 0 1 0 0 0 -2.392291122760822 0
46 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
47 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
48 1 0 0 0 0 1 0 0 0 -4.09366495819491 0
49 1 0 0 0 0 1 0 0 0 -4.447331783887806 0
50 1 0 0 0 0 1 0 0 0 -4.701146923590294 0
51 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
52 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
53 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
54 1 0 0 0 0 1 0 0 0 -4.5718652059712115 0
55 1 0 0 0 0 1 0 0 0 -2.398241296378829 0
56 1 0 0 0 0 1 0 0 0 -1.961657668750236 0
57 1 0 0 0 0 1 0 0 0 -1.7658156035066308 1
58 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
59 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
60 1 0 0 0 0 1 0 0 0 -6.133122185662502 0
61 1 0 0 0 0 1 0 0 0 -5.141462802430361 0
62 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
63 1 0 0 0 0 1 0 0 0 -4.060480747381382 0
64 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
65 1 0 0 0 0 1 0 0 0 -0.38418763941609607 0
66 1 0 0 0 0 1 0 0 0 -1.7429604518900284 0
67 1 0 0 0 0 1 0 0 0 -2.262149970532859 0
68 1 0 0 0 0 1 0 0 0 -0.9900780567481312 0
69 1 0 0 0 0 1 0 0 0 -1.4939322556860657 0
70 1 0 0 0 0 1 0 0 0 -4.600326278518962 0
71 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
72 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
73 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
74 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
75 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
76 1 0 0 0 0 1 0 0 0 -2.8724879984437446 0
77 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
78 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
79 1 0 0 0 0 1 0 0 0 -1.4209697802198373 0
80 1 0 0 0 0 1 0 0 0 -3.0824425042558654 0
81 1 0 0 0 0 1 0 0 0 -5.175223537524454 0
82 1 0 0 0 0 1 0 0 0 -4.205511953340831 0
83 1 0 0 0 0 1 0 0 0 -5.617982957425132 0
84 1 0 0 0 0 1 0 0 0 -3.9070584054529816 0
85 1 0 0 0 0 1 0 0 0 -4.167491087293763 0
86 1 0 0 0 0 1 0 0 0 -4.128427064454121 0
87 1 0 0 0 0 1 0 0 0 -3.9544540623693325 0
88 1 0 0 0 0 1 0 0 0 -2.395232712608126 0
89 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
90 1 0 0 0 0 1 0 0 0 -2.944548655180057 0
91 1 0 0 0 0 1 0 0 0 -5.568636235841013 0
92 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
93 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
94 1 0 0 0 0 1 0 0 0 -1.1950295903751296 0
95 1 0 0 0 0 1 0 0 0 -4.431798275933005 0
96 1 0 0 0 0 1 0 0 0 -4.616184634019569 0
97 1 0 0 0 0 1 0 0 0 -4.935542010773082 0
98 1 0 0 0 0 1 0 0 0 -4.716698771296451 0
99 1 0 0 0 0 1 0 0 0 -1.2115445518402033 0
100 1 0 0 0 0 1 0 0 0 -1.6977179809107674 0
101 1 0 0 0 0 1 0 0 0 -4.262012673666569 0
102 1 0 0 0 0 1 0 0 0 -2.7587494584242336 0
103 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
104 1 0 0 0 0 1 0 0 0 -4.220403508742176 0
105 1 0 0 0 0 0 0 1 0 -7.552841968657781 0
106 1 0 0 0 0 1 0 0 0 -5.448550002027125 0
107 0 0 1 0 0 0 0 1 0 -15.022276394711152 0
108 1 0 0 0 0 1 0 0 0 -6.069560405233299 0
109 1 0 0 0 0 0 0 1 0 -8.580044251510243 0
110 1 0 0 0 0 0 0 1 0 -6.440093374963888 0
111 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
112 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
113 1 0 0 0 0 1 0 0 0 -6.2716462179787715 0
114 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
115 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
116 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
117 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
118 1 0 0 0 0 1 0 0 0 -6.628932137728263 0
119 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
