id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -4.301029995663981 0
1 1 0 0 0 0 1 0 0 0 -2.9128058443214258 0
2 1 0 0 0 0 1 0 0 0 -2.3712032290698377 0
3 1 0 0 0 0 1 0 0 0 -3.6390054185493352 0
4 1 0 0 0 0 1 0 0 0 -2.6572700658415185 0
5 1 0 0 0 0 1 0 0 0 -2.4751695410084738 0
6 1 0 0 0 0 1 0 0 0 -3.4250906086025905 0
7 1 0 0 0 0 1 0 0 0 -2.5396528129030744 0
8 1 0 0 0 0 1 0 0 0 -2.4687579657753282 0
9 1 0 0 0 0 1 0 0 0 -2.3315745699014996 0
10 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
11 1 0 0 0 0 1 0 0 0 -3.8040146036420306 0
12 1 0 0 0 0 1 0 0 0 -2.0342887372470733 0
13 1 0 0 0 0 1 0 0 0 -2.155065471614301 0
14 1 0 0 0 0 1 0 0 0 -1.8746886140739438 0
15 1 0 0 0 0 1 0 0 0 -1.495873746515867 0
16 1 0 0 0 0 1 0 0 0 -0.20528899583381566 0
17 1 0 0 0 0 1 0 0 0 -2.1759224164714857 0
18 1 0 0 0 0 1 0 0 0 -2.2597884712889607 0
19 1 0 0 0 0 1 0 0 0 -2.001373236475496 0
20 1 0 0 0 0 1 0 0 0 -2.099679417095407 0
21 1 0 0 0 0 1 0 0 0 -2.1530501114173894 0
22 1 0 0 0 0 1 0 0 0 -2.291458092196252 0
23 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
24 1 0 0 0 0 1 0 0 0 -1.832869599823864 0
25 1 0 0 0 0 1 0 0 0 -0.7159022393149707 0
26 1 0 0 0 0 1 0 0 0 -1.9386958925034332 0
27 1 0 0 0 0 1 0 0 0 -3.1610313373891867 0
28 1 0 0 0 0 1 0 0 0 -2.975950487666661 0
29 1 0 0 0 0 1 0 0 0 -2.6397128208710527 0
30 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
31 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
32 1 0 0 0 0 1 0 0 0 -2.975950487666661 0
33 1 0 0 0 0 1 0 0 0 -2.3042656131434276 0
34 1 0 0 0 0 1 0 0 0 -2.523344413765398 0
35 1 0 0 0 0 1 0 0 0 -2.0100053867134378 0
36 1 0 0 0 0 1 0 0 0 -2.3978925645914755 0
37 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
38 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
39 1 0 0 0 0 1 0 0 0 -2.554049744336224 0
40 1 0 0 0 0 1 0 0 0 -2.075893638925886 0
41 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
42 1 0 0 0 0 1 0 0 0 -2.416622442366439 0
43 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
44 1 0 0 0 0 1 0 0 0 -3.3269772487370917 0
45 1 0 0 0 0 1 0 0 0 -3.221145039169331 0
46 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
47 1 0 0 0 0 1 0 0 0 -3.0576600246982197 0
48 1 0 0 0 0 1 0 0 0 -1.8176409647891891 0
49 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
50 1 0 0 0 0 1 0 0 0 -5.036212172654444 0
51 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
52 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
53 1 0 0 0 0 1 0 0 0 -4.657577319177793 0
54 1 0 0 0 0 1 0 0 0 -4.841637507904751 0
55 1 0 0 0 0 1 0 0 0 -4.086716098239582 0
56 1 0 0 0 0 1 0 0 0 -4.283162276700476 0
57 1 0 0 0 0 1 0 0 0 -4.616184634019569 0
58 1 0 0 0 0 1 0 0 0 -5.189767482004916 0
59 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
60 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
61 1 0 0 0 0 1 0 0 0 -2.813708321529019 0
62 1 0 0 0 0 1 0 0 0 -3.6636823857539413 0
63 1 0 0 0 0 1 0 0 0 -2.398241296378829 0
64 1 0 0 0 0 1 0 0 0 -2.109484866312901 0
65 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
66 1 0 0 0 0 1 0 0 0 -1.9616576687502358 0
67 1 0 0 0 0 1 0 0 0 -1.1800787696597248 1
68 1 0 0 0 0 1 0 0 0 -4.0195421077238995 0
69 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
70 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
71 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
72 1 0 0 0 0 1 0 0 0 -6.133122185662502 0
73 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
74 1 0 0 0 0 1 0 0 0 -5.170696227168975 0
75 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
76 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
77 1 0 0 0 0 1 0 0 0 -2.1890338350987864 0
78 1 0 0 0 0 1 0 0 0 -3.5688550466925912 0
79 1 0 0 0 0 1 0 0 0 -0.6313970414408175 0
80 1 0 0 0 0 1 0 0 0 -4.600326278518962 0
81 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
82 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
83 1 0 0 0 0 1 0 0 0 -4.899629454882437 0
84 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
85 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
86 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
87 1 0 0 0 0 1 0 0 0 -4.954677021213342 0
88 1 0 0 0 0 1 0 0 0 -1.137749325402075 0
89 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
90 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
91 1 0 0 0 0 1 0 0 0 -4.889410289700751 0
92 1 0 0 0 0 1 0 0 0 -5.36251027048749 0
93 1 0 0 0 0 1 0 0 0 -0.4221955494687005 0
94 1 0 0 0 0 1 0 0 0 -5.175223537524454 0
95 1 0 0 0 0 1 0 0 0 -5.617982957425132 0
96 1 0 0 0 0 1 0 0 0 -3.4352499250505497 0
97 1 0 0 0 0 1 0 0 0 -1.8865394839794976 0
98 1 0 0 0 0 1 0 0 0 -2.395232712608126 0
99 1 0 0 0 0 1 0 0 0 -2.2169210053871207 0
100 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
101 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
102 1 0 0 0 0 1 0 0 0 -5.0589857562944305 0
103 1 0 0 0 0 1 0 0 0 -5.568636235841012 0
104 1 0 0 0 0 1 0 0 0 -5.568636235841013 0
105 1 0 0 0 0 1 0 0 0 -5.459670525209126 0
106 1 0 0 0 0 1 0 0 0 -4.145693958198919 0
107 1 0 0 0 0 1 0 0 0 -5.323306390375134 0
108 1 0 0 0 0 1 0 0 0 -4.616184634019569 0
109 1 0 0 0 0 1 0 0 0 -4.431798275933005 0
110 1 0 0 0 0 1 0 0 0 -4.716698771296451 0
111 1 0 0 0 0 1 0 0 0 -1.2115445518402033 0
112 1 0 0 0 0 1 0 0 0 -3.3934122865412446 0
113 1 0 0 0 0 1 0 0 0 -2.7587494584242336 0
114 1 0 0 0 0 1 0 0 0 -4.068542129310995 0
115 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
116 1 0 0 0 0 1 0 0 0 -4.220403508742176 0
117 1 0 0 0 0 0 0 1 0 -7.552841968657781 0
118 1 0 0 0 0 1 0 0 0 0.7821032799395621 0
