net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
105,0.9421227503461006,0.8770473773265651,0.9396513356919449,0.572982224761266,0.24264381962715423,0.53528082558551
106,0.9446379309199822,0.8716895450228783,0.9633402400069067,0.59033448357123,0.43299827975104765,0.7116119032278497
107,0.9717734072953437,0.8048949403261052,0.9232244915111784,0.6516642171616234,0.1636800111855199,0.5964432108512742
108,0.9974705500359189,0.8955589888908264,0.9980871251940812,0.9182125135827709,0.1438978840491681,0.9344112976727773
109,0.9863390662575009,0.9251176473322118,0.9856215831847207,0.7424050803570749,0.2693683053910322,0.7169273601932441
110,0.9842335697910345,0.8948975324420578,0.985249556354475,0.7663743430563303,0.18697073389865573,0.7413296547231418
111,0.9852670996665864,0.9505346246976426,0.9891212785245399,0.706012594289118,0.41479073830209223,0.7596824632186319
112,0.986044342160295,0.9508110458389151,0.9875910313596693,0.7104507310419572,0.4240666406965989,0.7397968580953426
113,0.9837238394129889,0.9530688723301243,0.9889643862251483,0.6898868008225152,0.42140813125942883,0.7432828627242871
114,0.9865924455280777,0.9517573745113976,0.9880786717752235,0.7187269714107279,0.41099037939509964,0.7511795007960165
115,0.9975401100629699,0.9455859736256462,0.997999946433195,0.9077587705872521,0.18003374945300005,0.9216607458881247
116,0.9801027190168586,0.9379678676899408,0.9856403865166488,0.51729328501536,0.24642702300378555,0.5629823638592844
117,0.9820726643598615,0.9134901517167953,0.9825135746606335,0.7685193800691128,0.3002485136339403,0.8396575287637909
118,0.9589014458150948,0.9032289428306142,0.9605646637485078,0.8162321329377822,0.6276523448410677,0.8595812019558149
119,0.9715561682275773,0.8950864078010452,0.975276537233856,0.7754289690754846,0.3550480116903788,0.8511397866896688
120,0.9026909349540929,0.8424672184145867,0.935548816759343,0.4178041782361867,0.2232750972309661,0.45391731158449006
121,0.9123101420872122,0.8092377686008259,0.9252621264086234,0.5880449595159727,0.3362526293242315,0.6771702920100184
122,0.9562952108735242,0.8741003855260884,0.9681071030870226,0.7533436572758664,0.2472713368293978,0.7797796920471528
123,0.9749095768374165,0.9038267755506062,0.9791128928483047,0.8495029261961686,0.3856286843799944,0.8674413221066052
124,0.9886385052552547,0.950515140098862,0.9914965447879396,0.8904336402032366,0.5246781028235299,0.9163666440251781
125,0.9203382352941176,0.8074926470588235,0.9508602941176469,0.5628147108445666,0.22638539036856856,0.644492042960026
126,0.9532777149321265,0.8915830577793248,0.9756856943961016,0.6252840605291553,0.3102839098333797,0.7472015514947657
127,0.8012535014005602,0.7655409663865547,0.8437535014005603,0.2213738984547034,0.2864503299874556,0.33314961346478533
128,0.8198855311355311,0.7189766483516484,0.8517582417582418,0.2164980034219076,0.1897308634308031,0.28768455876281823
129,0.8172747429953638,0.8028542632533764,0.8611973392461196,0.20506232760970972,0.24186534990887382,0.25813460049140524
130,0.8888713988713988,0.7628809028809028,0.9085854865854867,0.2834034792650054,0.2266738274104802,0.3490655945367057
131,0.738837037037037,0.7437481481481483,0.7780962962962963,0.15494422554130538,0.17714889075631166,0.19334406541061883
132,0.9019784821543615,0.7262891379976807,0.886085878108491,0.27398064874069494,0.23179122365256832,0.3658474335532952
133,0.7150820668693009,0.7089027355623101,0.7537112462006079,0.13318424041399274,0.16678874696021034,0.19222559516232632
134,0.9222046384253888,0.7267834492098125,0.9258300879239689,0.08882326245933436,0.03214813559431808,0.09216034581016916
135,0.992125876674417,0.8636317726767861,0.9941227614991799,0.8714074314804836,0.14069913302294976,0.9049655219958866
136,0.9899452041229443,0.8405678324581579,0.9885236425736166,0.7912920004736016,0.0828967821668086,0.856418571701389
137,0.9932224924894084,0.8732312935901767,0.9932055223126917,0.920852218010198,0.15055164346107308,0.9507128229618829
138,0.990085801558337,0.9228428129319411,0.9914963770081215,0.8811200656578467,0.4076479630656733,0.9047212034910619
139,0.992242016462845,0.9351419369147168,0.9926661905391934,0.8855310108622361,0.5233939776787729,0.9015173707425586
