id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -3.127003932156699 0
1 1 0 0 0 0 1 0 0 0 -1.9183594083992683 0
2 1 0 0 0 0 1 0 0 0 -2.639712820871053 0
3 1 0 0 0 0 1 0 0 0 -2.3147999000753234 0
4 1 0 0 0 0 1 0 0 0 -2.4640283775055027 0
5 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
6 1 0 0 0 0 1 0 0 0 -2.001373236475496 0
7 1 0 0 0 0 1 0 0 0 -2.228671556381563 0
8 1 0 0 0 0 1 0 0 0 -2.3712032290698377 0
9 1 0 0 0 0 1 0 0 0 -2.9759504876666605 0
10 1 0 0 0 0 1 0 0 0 -3.259647575769373 0
11 1 0 0 0 0 1 0 0 0 -2.3315745699014996 0
12 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
13 1 0 0 0 0 1 0 0 0 -3.8040146036420306 0
14 1 0 0 0 0 1 0 0 0 -2.8244139744279573 0
15 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
16 1 0 0 0 0 1 0 0 0 -2.001600890083601 0
17 1 0 0 0 0 1 0 0 0 -2.4325563702558877 0
18 1 0 0 0 0 1 0 0 0 -3.043126413775545 0
19 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
20 1 0 0 0 0 1 0 0 0 -2.936987319037791 0
21 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
22 1 0 0 0 0 1 0 0 0 -2.934144784258208 0
23 1 0 0 0 0 1 0 0 0 -2.839792664340997 0
24 1 0 0 0 0 1 0 0 0 -2.26994654566992 0
25 1 0 0 0 0 1 0 0 0 -0.8502909654397324 0
26 1 0 0 0 0 1 0 0 0 -3.4559480868872057 0
27 1 0 0 0 0 1 0 0 0 -3.172437534728922 0
28 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
29 1 0 0 0 0 1 0 0 0 -3.145335130199294 0
30 1 0 0 0 0 1 0 0 0 -2.3289521854189483 0
31 1 0 0 0 0 1 0 0 0 -4.488116639021126 0
32 1 0 0 0 0 1 0 0 0 -3.364295140995871 0
33 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
34 1 0 0 0 0 1 0 0 0 -1.935504049104257 0
35 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
36 1 0 0 0 0 1 0 0 0 -4.135488918941608 0
37 1 0 0 0 0 1 0 0 0 -5.148130399270234 0
38 1 0 0 0 0 1 0 0 0 -2.8508643661505326 0
39 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
40 1 0 0 0 0 1 0 0 0 -4.454692883534176 0
41 1 0 0 0 0 1 0 0 0 -4.747146969020107 0
42 1 0 0 0 0 1 0 0 0 -4.316052869248488 0
43 1 0 0 0 0 1 0 0 0 -5.219682687859849 0
44 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
45 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
46 1 0 0 0 0 1 0 0 0 -1.097650469954709 0
47 1 0 0 0 0 1 0 0 0 -2.1729355509326016 0
48 1 0 0 0 0 1 0 0 0 -2.3077239407459973 0
49 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
50 1 0 0 0 0 1 0 0 0 -5.2247537402597635 0
51 1 0 0 0 0 1 0 0 0 -2.2151810105179957 0
52 1 0 0 0 0 1 0 0 0 -3.6636823857539413 0
53 1 0 0 0 0 1 0 0 0 -5.073143291050307 0
54 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
55 1 0 0 0 0 1 0 0 0 -4.393618634889395 0
56 1 0 0 0 0 1 0 0 0 -2.398241296378829 0
57 1 0 0 0 0 1 0 0 0 -4.931814138253839 0
58 1 0 0 0 0 1 0 0 0 -1.0534921642043649 1
59 1 0 0 0 0 1 0 0 0 -4.11690664142431 0
60 1 0 0 0 0 1 0 0 0 -4.302770657240282 0
61 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
62 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
63 1 0 0 0 0 1 0 0 0 -6.133122185662502 0
64 1 0 0 0 0 1 0 0 0 -4.55129368009492 0
65 1 0 0 0 0 1 0 0 0 -4.675717544702307 0
66 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
67 1 0 0 0 0 1 0 0 0 -5.431798275933005 0
68 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
69 1 0 0 0 0 1 0 0 0 -3.418042381339925 0
70 1 0 0 0 0 1 0 0 0 -2.1890338350987864 0
71 1 0 0 0 0 1 0 0 0 -1.1458171452276797 0
72 1 0 0 0 0 1 0 0 0 -4.142667503568732 0
73 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
74 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
75 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
76 1 0 0 0 0 1 0 0 0 -3.98413330474121 0
77 1 0 0 0 0 1 0 0 0 -1.137749325402075 0
78 1 0 0 0 0 1 0 0 0 -2.0809531988837304 0
79 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
80 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
81 1 0 0 0 0 1 0 0 0 -5.175223537524454 0
82 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
83 1 0 0 0 0 1 0 0 0 -3.9070584054529816 0
84 1 0 0 0 0 1 0 0 0 -4.167491087293763 0
85 1 0 0 0 0 1 0 0 0 -1.4610649066277444 0
86 1 0 0 0 0 1 0 0 0 -1.8939408054165539 0
87 1 0 0 0 0 1 0 0 0 -3.695548250250727 0
88 1 0 0 0 0 1 0 0 0 -3.6344764493449366 0
89 1 0 0 0 0 1 0 0 0 -3.435863221722991 0
90 1 0 0 0 0 1 0 0 0 -2.7825794937343344 0
91 1 0 0 0 0 1 0 0 0 -5.321481620959886 0
92 1 0 0 0 0 1 0 0 0 -4.181774106386045 0
93 1 0 0 0 0 1 0 0 0 -4.632644078973981 0
94 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
95 1 0 0 0 0 1 0 0 0 -4.869666231504994 0
96 1 0 0 0 0 1 0 0 0 -1.9843889630807305 0
97 1 0 0 0 0 1 0 0 0 -4.935542010773082 0
98 1 0 0 0 0 1 0 0 0 -4.716698771296451 0
99 1 0 0 0 0 1 0 0 0 -3.393412286541245 0
100 1 0 0 0 0 1 0 0 0 -2.7587494584242336 0
101 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
102 1 0 0 0 0 1 0 0 0 -0.7159022393149707 0
103 1 0 0 0 0 1 0 0 0 -4.220403508742176 0
104 1 0 0 0 0 0 0 1 0 -7.552841968657781 0
105 1 0 0 0 0 1 0 0 0 -0.5726156569199612 0
106 1 0 0 0 0 1 0 0 0 -0.2166141389193491 0
107 1 0 0 0 0 1 0 0 0 -0.6582829158492703 0
108 1 0 0 0 0 1 0 0 0 -0.7027502941395937 0
109 1 0 0 0 0 1 0 0 0 -0.5934598195660448 0
110 1 0 0 0 0 1 0 0 0 -0.4912051124345149 0
111 1 0 0 0 0 1 0 0 0 -0.03533886748059989 0
112 1 0 0 0 0 1 0 0 0 0.7821032799395621 0
113 1 0 0 0 0 1 0 0 0 -0.42219554946870064 0
114 1 0 0 0 0 1 0 0 0 -5.448550002027125 0
115 0 0 1 0 0 0 0 1 0 -15.022276394711152 0
116 1 0 0 0 0 1 0 0 0 -6.069560405233299 0
117 1 0 0 0 0 0 0 1 0 -8.580044251510243 0
118 1 0 0 0 0 0 0 1 0 -6.440093374963888 0
119 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
120 1 0 0 0 0 1 0 0 0 -0.38418763941609607 0
121 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
122 1 0 0 0 0 1 0 0 0 -6.2716462179787715 0
123 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
124 1 0 0 0 0 1 0 0 0 -1.4209697802198373 0
125 1 0 0 0 0 1 0 0 0 -0.9030482932487593 0
126 1 0 0 0 0 1 0 0 0 -1.6977179809107674 0
