id met_invertebrate met_primary_producer met_heterotrophic_bacteria met_dead_organic_material met_heterotrophic_fungi mov_walking mov_sessile mov_other mov_other_nonliving log_mass mass_missing
0 1 0 0 0 0 1 0 0 0 -0.7485561655708141 0
1 1 0 0 0 0 1 0 0 0 -0.36935706617370134 0
2 1 0 0 0 0 1 0 0 0 -2.0389074327315884 0
3 1 0 0 0 0 1 0 0 0 -2.0030303711944484 0
4 1 0 0 0 0 1 0 0 0 -1.446841927910711 0
5 1 0 0 0 0 1 0 0 0 -2.099679417095407 0
6 1 0 0 0 0 1 0 0 0 -2.3712032290698373 0
7 1 0 0 0 0 1 0 0 0 -1.5127857215733604 0
8 1 0 0 0 0 1 0 0 0 -2.4751695410084738 0
9 1 0 0 0 0 1 0 0 0 -2.4444896022018225 0
10 1 0 0 0 0 1 0 0 0 -2.001600890083601 0
11 1 0 0 0 0 1 0 0 0 -0.8502909654397324 0
12 1 0 0 0 0 1 0 0 0 -1.7015494107650018 0
13 1 0 0 0 0 1 0 0 0 -3.4559480868872052 0
14 1 0 0 0 0 1 0 0 0 -2.50530398907605 0
15 1 0 0 0 0 1 0 0 0 -2.7924520693142263 0
16 1 0 0 0 0 1 0 0 0 -2.990823280690591 0
17 1 0 0 0 0 1 0 0 0 -3.2840843592981983 0
18 1 0 0 0 0 1 0 0 0 -3.80401460364203 0
19 1 0 0 0 0 1 0 0 0 -2.729734231071674 0
20 1 0 0 0 0 1 0 0 0 -2.794924264748693 0
21 1 0 0 0 0 1 0 0 0 -2.224247674090414 0
22 1 0 0 0 0 1 0 0 0 -2.3975497533263126 0
23 1 0 0 0 0 1 0 0 0 -2.934144784258208 0
24 1 0 0 0 0 1 0 0 0 -3.158087063032794 0
25 1 0 0 0 0 1 0 0 0 -0.5726156569199612 0
26 1 0 0 0 0 1 0 0 0 -0.6582829158492705 0
27 1 0 0 0 0 1 0 0 0 -1.066454865751787 0
28 1 0 0 0 0 1 0 0 0 -3.756389060622321 0
29 1 0 0 0 0 1 0 0 0 -3.702594070417639 0
30 1 0 0 0 0 1 0 0 0 -4.603800652904264 0
31 1 0 0 0 0 1 0 0 0 -4.447331783887806 0
32 1 0 0 0 0 1 0 0 0 -4.809668301829708 0
33 1 0 0 0 0 1 0 0 0 -1.5534575363056389 0
34 1 0 0 0 0 1 0 0 0 -5.078833949362261 0
35 1 0 0 0 0 1 0 0 0 -4.616184634019569 0
36 1 0 0 0 0 1 0 0 0 -4.016824927962187 0
37 1 0 0 0 0 1 0 0 0 -4.798602875679548 0
38 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
39 1 0 0 0 0 1 0 0 0 -1.529034572502839 0
40 1 0 0 0 0 1 0 0 0 -1.3616348124470257 1
41 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
42 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
43 1 0 0 0 0 1 0 0 0 -6.133122185662501 0
44 1 0 0 0 0 1 0 0 0 -5.209714835966758 0
45 1 0 0 0 0 1 0 0 0 -4.060480747381382 0
46 1 0 0 0 0 1 0 0 0 -4.102922996790579 0
47 1 0 0 0 0 1 0 0 0 -5.266802734893431 0
48 1 0 0 0 0 1 0 0 0 -3.5688550466925912 0
49 1 0 0 0 0 1 0 0 0 -4.777283528852417 0
50 1 0 0 0 0 1 0 0 0 -4.600326278518962 0
51 1 0 0 0 0 1 0 0 0 -5.485452247339714 0
52 1 0 0 0 0 1 0 0 0 -2.2097148359667584 0
53 1 0 0 0 0 1 0 0 0 -5.046240308266771 0
54 1 0 0 0 0 1 0 0 0 -4.818156412055227 0
55 1 0 0 0 0 1 0 0 0 -4.835647144215563 0
56 1 0 0 0 0 1 0 0 0 -2.8583799914458514 0
57 1 0 0 0 0 1 0 0 0 -0.4221955494687005 0
58 1 0 0 0 0 1 0 0 0 -4.913640169325252 0
59 1 0 0 0 0 1 0 0 0 -5.617982957425132 0
60 1 0 0 0 0 1 0 0 0 -3.641697682038755 0
61 1 0 0 0 0 1 0 0 0 -1.9783372885357882 0
62 1 0 0 0 0 1 0 0 0 -5.321481620959886 0
63 1 0 0 0 0 1 0 0 0 -4.145693958198919 0
64 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
65 1 0 0 0 0 1 0 0 0 -5.292429823902063 0
66 1 0 0 0 0 1 0 0 0 -3.3340439705460434 0
67 1 0 0 0 0 1 0 0 0 -5.323306390375134 0
68 1 0 0 0 0 1 0 0 0 -3.393412286541245 0
69 0 1 0 0 0 0 1 0 0 -15.022276394711152 1
70 1 0 0 0 0 1 0 0 0 -4.220403508742176 0
71 1 0 0 0 0 0 0 1 0 -7.552841968657781 0
72 1 0 0 0 0 1 0 0 0 -0.2166141389193491 0
73 1 0 0 0 0 1 0 0 0 -0.31537902197303214 0
74 1 0 0 0 0 1 0 0 0 -5.448550002027125 0
75 0 0 1 0 0 0 0 1 0 -15.022276394711152 0
76 1 0 0 0 0 1 0 0 0 -6.069560405233299 0
77 1 0 0 0 0 0 0 1 0 -8.580044251510243 0
78 1 0 0 0 0 0 0 1 0 -6.440093374963888 0
79 0 0 0 1 0 0 0 0 1 -15.022276394711152 1
80 0 0 0 0 1 0 0 1 0 -15.022276394711152 1
