"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"43","deg_assort_ii",-0.00483432806740119,0.0111729124170012,0.770634141833172,"Attribute","ROC-AUC",""
"44","assort_mov",0.00416498045460153,0.0111870910836357,0.78176781721113,"Attribute","ROC-AUC",""
"45","assort_met",0.00315861846355569,0.0112044148322895,0.816564228602295,"Attribute","ROC-AUC",""
"46","assort_mass",0.00126244297598497,0.0112240869544903,0.911625659197774,"Attribute","ROC-AUC",""
"47","log_num_nodes",0.0797772373014181,0.00787183121760626,0.0000000487824843113239,"Structure","ROC-AUC","****"
"48","unclassified_tax_frac",-0.0801793748274425,0.00765377186469243,0.0000000487824843113239,"Structure","ROC-AUC","****"
"49","miss_mass_frac",-0.0792349594654072,0.00815500362261752,0.0000000640369531829505,"Structure","ROC-AUC","****"
"50","connectance",-0.0752855097305897,0.00993094160931059,0.00000212286518124424,"Structure","ROC-AUC","****"
"51","avg_degree",0.0730117110705981,0.0107875328764307,0.0000084026835533591,"Structure","ROC-AUC","****"
"52","mean_log_mass",-0.0713905160980848,0.0113442556999868,0.0000183150848412301,"Structure","ROC-AUC","****"
"53","median_log_mass",-0.0711415276317205,0.0114262842081963,0.0000183150848412301,"Structure","ROC-AUC","****"
"54","clustering_coefficient",0.0650599265823571,0.0131968145123543,0.000267304264427717,"Structure","ROC-AUC","***"
"55","high_tax_frac",0.0645451374510016,0.0133291955585616,0.000289172468142126,"Structure","ROC-AUC","***"
"56","max_log_mass",-0.0640155179877128,0.0134629508297923,0.000316836153001941,"Structure","ROC-AUC","***"
"57","mass_skewness",-0.063450861767942,0.013602910950086,0.000353223851419731,"Structure","ROC-AUC","***"
"58","deg_assort_io",0.062230004362144,0.0138965784433008,0.000493908437788107,"Structure","ROC-AUC","***"
"59","min_log_mass",-0.0554963707542259,0.0153244030229864,0.00321571093499113,"Structure","ROC-AUC","**"
"60","modularity",0.0539671357221342,0.0156092156670121,0.00433447114918477,"Structure","ROC-AUC","**"
"61","assort_mass",0.0408824929985843,0.0175774648871467,0.047915569821459,"Structure","ROC-AUC","*"
"62","deg_assort_ii",0.0394166056455744,0.0177528168239047,0.0557159227125048,"Structure","ROC-AUC",""
"63","cannibalistic_removal",0.0381989709978622,0.0178923609306824,0.0622457823205145,"Structure","ROC-AUC",""
"64","assort_mov",0.0354017663460262,0.018192640702217,0.0851080305521383,"Structure","ROC-AUC",""
"65","parasitic_removal",0.028904706735938,0.0187872777888702,0.169967911916621,"Structure","ROC-AUC",""
"66","deg_assort_oo",-0.0170746395356162,0.0195343329117394,0.451935326478646,"Structure","ROC-AUC",""
"67","assort_met",0.0130617294138159,0.019696576811611,0.564268870476679,"Structure","ROC-AUC",""
"68","num_attr",0.01132915258857,0.0197529567416638,0.599050317756228,"Structure","ROC-AUC",""
"69","deg_assort_oi",0.00751882474884017,0.0198484039839534,0.709026968413753,"Structure","ROC-AUC",""
"70","avg_degree",0.176911415068509,0.0125436922818837,0.000000000372325294118629,"Full","PR-AUC","****"
"71","log_num_nodes",0.157987820275965,0.0221561890262612,0.0000101827216344944,"Full","PR-AUC","****"
"72","unclassified_tax_frac",-0.147231510801908,0.0257621418626953,0.00012668627511646,"Full","PR-AUC","***"
"73","min_log_mass",-0.143169694676361,0.0269401162551793,0.000227616907529861,"Full","PR-AUC","***"
"74","miss_mass_frac",-0.14144114427582,0.0274164679600439,0.000256716130308486,"Full","PR-AUC","***"
"75","mean_log_mass",-0.136937334741306,0.0285945847290219,0.000489158868254136,"Full","PR-AUC","***"
"76","connectance",-0.134543931408279,0.0291864418847409,0.000628137050474728,"Full","PR-AUC","***"
"77","median_log_mass",-0.133342542846438,0.0294751948825997,0.000667719124130724,"Full","PR-AUC","***"
"78","clustering_coefficient",0.127762279864784,0.0307485461620238,0.00131376088467213,"Full","PR-AUC","**"
"79","deg_assort_io",0.127333987503775,0.0308419097240649,0.00131376088467213,"Full","PR-AUC","**"
"80","max_log_mass",-0.122290491744694,0.0318980485424987,0.00221320302621841,"Full","PR-AUC","**"
"81","mass_skewness",-0.1220491820015,0.0319466545975238,0.00221320302621841,"Full","PR-AUC","**"
"82","high_tax_frac",0.115972053519329,0.0331167565228186,0.0042195473075365,"Full","PR-AUC","**"
"83","parasitic_removal",0.0923706403940975,0.0368173683841256,0.0350530770690331,"Full","PR-AUC","*"
"84","deg_assort_ii",0.0817292933388967,0.0381185902270492,0.0692695237042851,"Full","PR-AUC",""
"85","cannibalistic_removal",0.070912417550227,0.0392419069255478,0.124510194592666,"Full","PR-AUC",""
"86","num_attr",0.0660294604215838,0.0396877942546346,0.15230694478718,"Full","PR-AUC",""
"87","modularity",0.0639427197493133,0.0398672253452119,0.160018366993486,"Full","PR-AUC",""
"88","assort_mass",0.0575455124997938,0.0403769755116293,0.206175457113774,"Full","PR-AUC",""
"89","assort_mov",0.0306499736645479,0.041894458873079,0.544341672802643,"Full","PR-AUC",""
"90","deg_assort_oi",-0.0210362627187259,0.0422054277736383,0.683324350334589,"Full","PR-AUC",""
"91","deg_assort_oo",0.0131942251007336,0.0423724720163324,0.793392766855644,"Full","PR-AUC",""
"92","assort_met",0.00170937545716571,0.0424786428828949,0.968320978520005,"Full","PR-AUC",""
"93","assort_mov",-0.0460073158205343,0.00921388104387021,0.00185621917096984,"Attribute","PR-AUC","**"
"94","assort_met",-0.0385488193109825,0.0108668450674053,0.024736621178622,"Attribute","PR-AUC","*"
"95","high_tax_frac",-0.0362577673804147,0.0112742461237509,0.0301658454891322,"Attribute","PR-AUC","*"
"96","mass_skewness",0.0357875070989269,0.0113530518006483,0.0301658454891322,"Attribute","PR-AUC","*"
"97","connectance",0.0337443854985589,0.0116777026180041,0.030852494398314,"Attribute","PR-AUC","*"
"98","modularity",-0.034514366543001,0.0115586560980505,0.030852494398314,"Attribute","PR-AUC","*"
"99","num_attr",0.0339361529613365,0.0116484177943353,0.030852494398314,"Attribute","PR-AUC","*"
"100","log_num_nodes",-0.0321359981225989,0.0119140942796777,0.0358021166993488,"Attribute","PR-AUC","*"
"101","deg_assort_io",-0.0323958138164315,0.0118770030556683,0.0358021166993488,"Attribute","PR-AUC","*"
"102","mean_log_mass",0.0317863281426105,0.0119633627690675,0.0358021166993488,"Attribute","PR-AUC","*"
"103","avg_degree",-0.0293992728042637,0.0122804344632386,0.0567512939365913,"Attribute","PR-AUC",""
"104","median_log_mass",0.0289015637624047,0.0123424581596239,0.0579776308592214,"Attribute","PR-AUC",""
"105","assort_mass",-0.0258788536214211,0.0126905985055923,0.0983424073506844,"Attribute","PR-AUC",""
"106","deg_assort_oi",-0.022699461899032,0.0130069293524765,0.156626020390942,"Attribute","PR-AUC",""
"107","miss_mass_frac",0.0223879086562634,0.0130353186804773,0.156626020390942,"Attribute","PR-AUC",""
