"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"32","unclassified_tax_frac",0.0122096497357364,0.00363425900563815,0.00383539982567588,"Attribute","ROC-AUC","**"
"33","log_num_nodes",0.0109087725643791,0.00371608975621181,0.0115446476420264,"Attribute","ROC-AUC","*"
"34","deg_assort_oi",0.0100258322236748,0.00376550172193612,0.0217543111213264,"Attribute","ROC-AUC","*"
"35","num_attr",0.00938077300156229,0.00379860124405189,0.0325589621140904,"Attribute","ROC-AUC","*"
"36","cannibalistic_removal",0.00896788802814952,0.0038184930456583,0.0404124861234576,"Attribute","ROC-AUC","*"
"37","deg_assort_ii",0.00800294508715637,0.00386114061542552,0.0712603674607545,"Attribute","ROC-AUC",""
"38","assort_mov",-0.00750904414311109,0.0038809321785604,0.0899687081153768,"Attribute","ROC-AUC",""
"39","modularity",-0.00726787335832057,0.00389010408477687,0.0971542475214314,"Attribute","ROC-AUC",""
"40","max_log_mass",-0.0047939884939421,0.00396606895298712,0.314483022832829,"Attribute","ROC-AUC",""
"41","miss_mass_frac",-0.00450276509325797,0.0039728895760829,0.335369442288036,"Attribute","ROC-AUC",""
"42","mass_skewness",0.00390334245590604,0.00398555238416055,0.402028927944189,"Attribute","ROC-AUC",""
"43","median_log_mass",0.00359553677171843,0.00399133959466165,0.427794216364415,"Attribute","ROC-AUC",""
"44","deg_assort_io",0.00333717027077947,0.00399582473904023,0.446417109541151,"Attribute","ROC-AUC",""
"45","deg_assort_oo",-0.00272673137928496,0.00400507779863935,0.521814791295831,"Attribute","ROC-AUC",""
"46","mean_log_mass",-0.00131082619793667,0.00401932632999927,0.745686498316735,"Attribute","ROC-AUC",""
"47","min_log_mass",-0.00795118674786506,0.000758833171600804,0.000000000000750137362977398,"Structure","ROC-AUC","****"
"48","miss_mass_frac",-0.00585352091223971,0.00107470044892039,0.0000179799363049081,"Structure","ROC-AUC","****"
"49","connectance",0.00546330792469147,0.00111503386796559,0.0000805074819586778,"Structure","ROC-AUC","****"
"50","avg_degree",0.00531597603641784,0.00112918695171121,0.000116262595332188,"Structure","ROC-AUC","***"
"51","modularity",-0.00407744113899133,0.00122790254966404,0.00774049720034631,"Structure","ROC-AUC","**"
"52","clustering_coefficient",0.00397791441270086,0.00123441449068567,0.00778060972321817,"Structure","ROC-AUC","**"
"53","mean_log_mass",-0.00395787211429517,0.0012357022953964,0.00778060972321817,"Structure","ROC-AUC","**"
"54","parasitic_removal",-0.00380852558061098,0.00124505335401615,0.010248359352095,"Structure","ROC-AUC","*"
"55","median_log_mass",-0.0028245870810177,0.00129641403600285,0.0871164436822338,"Structure","ROC-AUC",""
"56","log_num_nodes",0.00261548154798714,0.00130515911740792,0.116167066950879,"Structure","ROC-AUC",""
"57","assort_mov",0.00222179529431858,0.00131966954564888,0.195725624305058,"Structure","ROC-AUC",""
"58","max_log_mass",-0.00219885736030328,0.00132043770110181,0.195725624305058,"Structure","ROC-AUC",""
"59","high_tax_frac",-0.00190395618810851,0.00132956918322647,0.280180838996854,"Structure","ROC-AUC",""
"60","assort_met",0.00171550688675949,0.00133468944655296,0.294526214305416,"Structure","ROC-AUC",""
"61","deg_assort_io",0.0017244439921133,0.00133445908692306,0.294526214305416,"Structure","ROC-AUC",""
"62","deg_assort_oo",0.00166775691049755,0.0013358992978739,0.294526214305416,"Structure","ROC-AUC",""
"63","num_attr",-0.00167532262219894,0.00133570995299923,0.294526214305416,"Structure","ROC-AUC",""
"64","deg_assort_ii",-0.00155023151590857,0.00133872732147062,0.322472867531501,"Structure","ROC-AUC",""
"65","cannibalistic_removal",-0.00084265087527926,0.00135131565015656,0.648526395435194,"Structure","ROC-AUC",""
"66","deg_assort_oi",0.000578677056140592,0.0013540893078391,0.734856042363651,"Structure","ROC-AUC",""
"67","unclassified_tax_frac",0.000616731655145544,0.00135375331490677,0.734856042363651,"Structure","ROC-AUC",""
"68","mass_skewness",0.000465578820028614,0.00135496122585004,0.765879114175264,"Structure","ROC-AUC",""
"69","assort_mass",0.000225689741827163,0.00135618452989219,0.868501348021308,"Structure","ROC-AUC",""
"70","min_log_mass",-0.0911040826264949,0.0090606400224896,0.00000000000307434042023984,"Full","PR-AUC","****"
"71","connectance",0.071663111293665,0.0120574559769331,0.0000030811350990052,"Full","PR-AUC","****"
"72","mean_log_mass",-0.0584887446721515,0.0134043131108969,0.000491663852315028,"Full","PR-AUC","***"
"73","miss_mass_frac",-0.0573074485572561,0.0135059765229543,0.000547817183617892,"Full","PR-AUC","***"
"74","avg_degree",0.056395135353959,0.0135825641618075,0.000589730898027696,"Full","PR-AUC","***"
"75","modularity",-0.0545021393058428,0.0137362517181062,0.000888772786953903,"Full","PR-AUC","***"
"76","clustering_coefficient",0.0497199731318032,0.0140944230274566,0.00298719983268624,"Full","PR-AUC","**"
"77","parasitic_removal",-0.0461014842956914,0.0143383171242697,0.00657068490863197,"Full","PR-AUC","**"
"78","median_log_mass",-0.0410093724483526,0.0146444154021009,0.0184970589261892,"Full","PR-AUC","*"
"79","max_log_mass",-0.0389451053930544,0.0147566883263123,0.0254240227555231,"Full","PR-AUC","*"
"80","assort_met",0.0325457149104833,0.0150635256119129,0.0743240350478146,"Full","PR-AUC",""
"81","assort_mov",0.0296773869822496,0.015181545674916,0.107726367051494,"Full","PR-AUC",""
"82","deg_assort_oo",0.0276761914580498,0.0152569604957538,0.133895137148637,"Full","PR-AUC",""
"83","num_attr",-0.0215334069042615,0.0154538190355444,0.27872932910685,"Full","PR-AUC",""
"84","high_tax_frac",-0.020253895790512,0.0154883785189924,0.302007907229766,"Full","PR-AUC",""
"85","unclassified_tax_frac",0.0190160240063123,0.01551973233214,0.325177237071125,"Full","PR-AUC",""
"86","deg_assort_oi",0.0142505488361047,0.0156215464086895,0.495205809622383,"Full","PR-AUC",""
"87","deg_assort_ii",-0.0131165081773462,0.0156414008102253,0.518392309165881,"Full","PR-AUC",""
"88","log_num_nodes",0.00964333778812594,0.0156918576264101,0.638771801029263,"Full","PR-AUC",""
"89","deg_assort_io",0.00931707272598875,0.0156957993793823,0.638771801029263,"Full","PR-AUC",""
"90","mass_skewness",0.00491128159395695,0.015735687506542,0.828278233123626,"Full","PR-AUC",""
"91","cannibalistic_removal",-0.00237191879236218,0.0157474364601447,0.920919479291836,"Full","PR-AUC",""
"92","assort_mass",0.000186067864358475,0.0157509867188199,0.9906217449718,"Full","PR-AUC",""
"93","connectance",0.049870730328811,0.00595202902473716,0.000000000998411448888413,"Attribute","PR-AUC","****"
"94","clustering_coefficient",0.045923014892375,0.00655667434342955,0.000000068020963481923,"Attribute","PR-AUC","****"
"95","avg_degree",0.0397988546203437,0.00731364941736123,0.0000121966460449019,"Attribute","PR-AUC","****"
"96","assort_met",0.0391792772129814,0.00738025264630286,0.0000145998417678596,"Attribute","PR-AUC","****"
"97","deg_assort_oi",0.0329830793670636,0.00796308821320052,0.000609227883794537,"Attribute","PR-AUC","***"
"98","high_tax_frac",-0.0320399717013449,0.00803972938906738,0.000720592515980663,"Attribute","PR-AUC","***"
"99","min_log_mass",-0.0320721499335361,0.00803716295434583,0.000720592515980663,"Attribute","PR-AUC","***"
"100","parasitic_removal",-0.0295836821873055,0.00822584702913343,0.00212157573730106,"Attribute","PR-AUC","**"
"101","max_log_mass",-0.0266323582726218,0.00842512873721628,0.00682282521347122,"Attribute","PR-AUC","**"
"102","unclassified_tax_frac",0.0250280325480721,0.00852293353941858,0.0115130258921802,"Attribute","PR-AUC","*"
"103","deg_assort_io",-0.0241367046928123,0.00857419582895871,0.0145504552751388,"Attribute","PR-AUC","*"
"104","deg_assort_ii",0.0231278525496921,0.00862962879333099,0.0190542547312417,"Attribute","PR-AUC","*"
"105","num_attr",0.0224696981023085,0.00866433481149681,0.0219985289791835,"Attribute","PR-AUC","*"
"106","assort_mass",0.0212655600479698,0.00872490478451296,0.0302215034616656,"Attribute","PR-AUC","*"
"107","modularity",-0.0206073616639046,0.00875643633488841,0.0346163571805033,"Attribute","PR-AUC","*"
"108","assort_mov",-0.0173638746357473,0.00889597445671773,0.0813114546733564,"Attribute","PR-AUC",""
"109","cannibalistic_removal",0.0151183443094271,0.00897759197606605,0.133148053209282,"Attribute","PR-AUC",""
"110","log_num_nodes",0.0110023732321406,0.00909655979187225,0.296642719857393,"Attribute","PR-AUC",""
"111","mass_skewness",0.00946411440577324,0.00913110372037149,0.369173953719494,"Attribute","PR-AUC",""
"112","median_log_mass",0.00850322571566435,0.00914999166286301,0.410769441003986,"Attribute","PR-AUC",""
"113","miss_mass_frac",0.00754224239393965,0.00916682802147583,0.454022711196737,"Attribute","PR-AUC",""
"114","mean_log_mass",-0.00106005938156484,0.00922745738890429,0.950317731558854,"Attribute","PR-AUC",""
"115","deg_assort_oo",0.00045690484484136,0.00922844890223425,0.960709745743884,"Attribute","PR-AUC",""
"116","min_log_mass",-0.0820480897383928,0.00992209700141447,0.00000000147079006755338,"Structure","PR-AUC","****"
"117","connectance",0.0708224958728752,0.0115225548845122,0.00000148987151776074,"Structure","PR-AUC","****"
"118","miss_mass_frac",-0.0647232911422901,0.0122189893679499,0.000020282440855071,"Structure","PR-AUC","****"
"119","avg_degree",0.060907365087565,0.0126052230072168,0.0000761669499438072,"Structure","PR-AUC","****"
"120","modularity",-0.0582501479661405,0.0128539563846436,0.000168459781115921,"Structure","PR-AUC","***"
"121","mean_log_mass",-0.0519233720614773,0.0133852552525222,0.00117698729776488,"Structure","PR-AUC","**"
"122","clustering_coefficient",0.0463986853792765,0.0137851017189342,0.00484107525757208,"Structure","PR-AUC","**"
"123","parasitic_removal",-0.0425814169909179,0.0140293352672454,0.0109530084618761,"Structure","PR-AUC","*"
