"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"50","unclassified_tax_frac",-0.038448181940921,0.00303306199540172,0.0000000000000000000000000000839648271111559,"Structure","ROC-AUC","****"
"51","avg_degree",0.0362477769734523,0.00312572619263125,0.000000000000000000000000413364490841466,"Structure","ROC-AUC","****"
"52","min_log_mass",-0.0324048431770955,0.00326898024619283,0.000000000000000000154725695247661,"Structure","ROC-AUC","****"
"53","num_attr",0.0252180160330902,0.00348197755786784,0.000000000013276029636364,"Structure","ROC-AUC","****"
"54","mean_log_mass",-0.0249000288987688,0.00348991463351318,0.0000000000226539155371333,"Structure","ROC-AUC","****"
"55","median_log_mass",-0.0216242175734327,0.00356492453971323,0.0000000105234314355328,"Structure","ROC-AUC","****"
"56","assort_mass",0.020852091536837,0.00358086102341284,0.0000000354161830310668,"Structure","ROC-AUC","****"
"57","assort_mov",0.0195858411000377,0.00360560109342622,0.000000248051911487278,"Structure","ROC-AUC","****"
"58","clustering_coefficient",0.0163779025406986,0.003660730489535,0.000021211013802527,"Structure","ROC-AUC","****"
"59","deg_assort_oo",0.0105528075926821,0.00373438735402126,0.0089265507873108,"Structure","ROC-AUC","**"
"60","connectance",-0.0100288066334183,0.00373939782345875,0.0127197020478749,"Structure","ROC-AUC","*"
"61","assort_met",0.00955140809284095,0.00374373515466165,0.0172485507971221,"Structure","ROC-AUC","*"
"62","modularity",-0.00828706622442326,0.00375417969269099,0.0403547055965335,"Structure","ROC-AUC","*"
"63","deg_assort_io",0.00682236865058738,0.0037644000924447,0.0960251542509194,"Structure","ROC-AUC",""
"64","deg_assort_ii",-0.00484877813391146,0.00377500827111858,0.242129047725465,"Structure","ROC-AUC",""
"65","miss_mass_frac",0.00492431910101167,0.003774668728807,0.242129047725465,"Structure","ROC-AUC",""
"66","parasitic_removal",0.00469252823969258,0.00377569383471597,0.247184533276468,"Structure","ROC-AUC",""
"67","deg_assort_oi",0.0044727354802963,0.00377661999431257,0.255978294902088,"Structure","ROC-AUC",""
"68","high_tax_frac",0.00440135617738164,0.0037769111690546,0.255978294902088,"Structure","ROC-AUC",""
"69","max_log_mass",0.00325742056658447,0.00378093621075606,0.389658484540791,"Structure","ROC-AUC",""
"70","avg_degree",0.104645221735271,0.0100651949357478,0.0000000000000000000240736725508633,"Full","PR-AUC","****"
"71","unclassified_tax_frac",-0.0843191707793716,0.0107072221878683,0.000000000000804715472195469,"Full","PR-AUC","****"
"72","log_num_nodes",0.0783466000904974,0.0108636082776795,0.0000000000374835210642453,"Full","PR-AUC","****"
"73","cannibalistic_removal",-0.0771523157521056,0.0108932461149732,0.0000000000625259425980419,"Full","PR-AUC","****"
"74","min_log_mass",-0.0714538756395393,0.0110273827463223,0.00000000182689531442467,"Full","PR-AUC","****"
"75","clustering_coefficient",0.0704977469861353,0.0110487299799866,0.00000000269146529830304,"Full","PR-AUC","****"
"76","miss_mass_frac",-0.0624455814724426,0.011215675836289,0.000000194336131283157,"Full","PR-AUC","****"
"77","mean_log_mass",-0.0604442360777289,0.0112536820666137,0.000000464448537666302,"Full","PR-AUC","****"
"78","median_log_mass",-0.0600012676746335,0.0112619099377903,0.000000513077834438783,"Full","PR-AUC","****"
"79","mass_skewness",-0.0585245948104328,0.0112888589949623,0.00000094071982719778,"Full","PR-AUC","****"
"80","modularity",-0.0579004050179722,0.0113000295707001,0.00000114843195096617,"Full","PR-AUC","****"
"81","assort_mass",0.0573620848841786,0.011309558486355,0.00000135367527959173,"Full","PR-AUC","****"
"82","connectance",0.0452751789065246,0.0114984189049354,0.000182800372515034,"Full","PR-AUC","***"
"83","deg_assort_oi",0.0367010454632963,0.0116040585921315,0.00284160877498346,"Full","PR-AUC","**"
"84","high_tax_frac",-0.0338075069560035,0.0116345423566901,0.00605288736812864,"Full","PR-AUC","**"
"85","max_log_mass",-0.032129286740676,0.0116510428575928,0.00890437732263755,"Full","PR-AUC","**"
"86","num_attr",0.0293879658272645,0.0116761444888424,0.0167515854865848,"Full","PR-AUC","*"
"87","deg_assort_oo",0.0287604259946411,0.0116815689448576,0.0184011890252504,"Full","PR-AUC","*"
"88","deg_assort_io",0.0271207577766344,0.0116951785336372,0.0255379083714795,"Full","PR-AUC","*"
"89","assort_met",0.0224628543320169,0.0117294130445598,0.0649424440187763,"Full","PR-AUC",""
"90","assort_mov",0.0158053060764829,0.0117670623267843,0.197439158719938,"Full","PR-AUC",""
"91","deg_assort_ii",-0.00767061760927355,0.0117952042686321,0.539460958273183,"Full","PR-AUC",""
"92","parasitic_removal",-0.00281334626940827,0.0118026972043997,0.811767760542381,"Full","PR-AUC",""
"93","connectance",0.122358815453578,0.00968533827184209,0.00000000000000000000000000047730097209937,"Attribute","PR-AUC","****"
"94","deg_assort_oi",0.119024055395084,0.009828568382815,0.0000000000000000000000000168138408085892,"Attribute","PR-AUC","****"
"95","modularity",-0.118235423220537,0.00986156405180573,0.0000000000000000000000000296210021237531,"Attribute","PR-AUC","****"
"96","min_log_mass",0.101667565065394,0.0104833614592229,0.00000000000000000114413252352207,"Attribute","PR-AUC","****"
"97","log_num_nodes",-0.0795223806998402,0.0111280324502774,0.0000000000305462567593056,"Attribute","PR-AUC","****"
"98","num_attr",-0.0793985487545621,0.0111311022710883,0.0000000000305462567593056,"Attribute","PR-AUC","****"
"99","assort_mov",-0.0782097439200778,0.0111602872912483,0.0000000000564674026919191,"Attribute","PR-AUC","****"
"100","mass_skewness",0.071983265703347,0.0113048282888771,0.00000000217607157005436,"Attribute","PR-AUC","****"
"101","miss_mass_frac",-0.059080885451803,0.0115616092143586,0.00000150112411780275,"Attribute","PR-AUC","****"
"102","deg_assort_ii",-0.0579458553836868,0.0115815378503201,0.00000225885101267694,"Attribute","PR-AUC","****"
"103","assort_mass",-0.0570407098810988,0.0115971292302271,0.00000306969884235154,"Attribute","PR-AUC","****"
"104","mean_log_mass",0.0478722558484989,0.011740242807845,0.000112943196675583,"Attribute","PR-AUC","***"
"105","deg_assort_oo",-0.0447637376963409,0.0117827486019136,0.000313484711365925,"Attribute","PR-AUC","***"
"106","max_log_mass",-0.043822146068193,0.0117950323724156,0.000400454012064405,"Attribute","PR-AUC","***"
"107","high_tax_frac",-0.0431849897975665,0.0118031893462502,0.000462043209698882,"Attribute","PR-AUC","***"
"108","deg_assort_io",0.0410004378366617,0.0118302090533925,0.000875892971832727,"Attribute","PR-AUC","***"
"109","avg_degree",-0.0340595679491047,0.0119064188823026,0.00613940184354079,"Attribute","PR-AUC","**"
"110","clustering_coefficient",-0.0337859314658869,0.0119091255942583,0.00623238879037194,"Attribute","PR-AUC","**"
"111","cannibalistic_removal",0.0307954781551819,0.0119372465283036,0.0125676974801596,"Attribute","PR-AUC","*"
"112","median_log_mass",0.0218872421437474,0.0120053073120672,0.0797182379777891,"Attribute","PR-AUC",""
"113","parasitic_removal",-0.017910268019365,0.0120281738017398,0.150676977201869,"Attribute","PR-AUC",""
"114","assort_met",0.0122195911820331,0.0120528963228054,0.325674474339932,"Attribute","PR-AUC",""
"115","unclassified_tax_frac",0.00868403906792927,0.0120635371009824,0.472195929925994,"Attribute","PR-AUC",""
"116","avg_degree",0.115756454586372,0.00993562690958917,0.00000000000000000000000134348971648815,"Structure","PR-AUC","****"
