"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"1","log_num_nodes",0.685739639101407,0.0414546335748364,0.604488557294727,0.766990720908086,16.5419298149981,0.000000000000000000000000000000000000000000000000000000000000183062651045154,0.00000000000000000000000000000000000000000000000000000000000402737832299338,"Full","ROC-AUC","****"
"2","avg_degree",0.763694366198288,0.0752552523790608,0.616194071535328,0.911194660861247,10.1480540169018,0.00000000000000000000000338036456965668,0.0000000000000000000000371840102662235,"Full","ROC-AUC","****"
"3","cannibalistic_removal",-0.373107309640302,0.0598873022463089,-0.490486422043068,-0.255728197237537,-6.23015723943882,0.000000000465967251446672,0.00000000341709317727559,"Full","ROC-AUC","****"
"4","max_log_mass",0.418039097627116,0.0681231732072333,0.284517678140939,0.551560517113293,6.1365182792561,0.000000000843496626514635,0.00000000463923144583049,"Full","ROC-AUC","****"
"5","assort_met",-0.381594686645401,0.0906936868549218,-0.559354312881047,-0.203835060409754,-4.20751101734147,0.0000258198818862746,0.000113607480299608,"Full","ROC-AUC","***"
"6","clustering_coefficient",0.378531495869878,0.0912485283020679,0.199684380397825,0.557378611341931,4.14835727121858,0.0000334869519537151,0.000122785490496955,"Full","ROC-AUC","***"
"7","mass_skewness",-0.271553757747606,0.0817600865589756,-0.431803527403198,-0.111303988092014,-3.32134870664218,0.000895835360603999,0.00281548256189828,"Full","ROC-AUC","**"
"8","unclassified_tax_frac",-0.192506438502688,0.0590956589609379,-0.308333930066126,-0.0766789469392494,-3.25753941808034,0.00112382648786358,0.00309052284162485,"Full","ROC-AUC","**"
"9","num_attr",0.199608251220428,0.0825693232358914,0.0377723776780811,0.361444124762775,2.41746260472754,0.0156291398310256,0.0382045640313958,"Full","ROC-AUC","*"
"10","deg_assort_oi",0.222120407188248,0.0948500031104246,0.0362144010918162,0.408026413284681,2.34180706277527,0.0191906325885033,0.0422193916947073,"Full","ROC-AUC","*"
"11","deg_assort_io",0.182780706685624,0.0913841718571025,0.00366772984570327,0.361893683525545,2.00013528569738,0.0454856574614199,0.0909713149228399,"Full","ROC-AUC",""
"12","high_tax_frac",-0.158886827244334,0.0893161686768557,-0.333946517850971,0.0161728633623033,-1.7789256928293,0.0752519452072573,0.137961899546638,"Full","ROC-AUC",""
"13","deg_assort_oo",-0.136089074431755,0.0924720382516837,-0.317334269405056,0.0451561205415446,-1.47167810945573,0.141107821652415,0.238797852027163,"Full","ROC-AUC",""
"14","min_log_mass",-0.111697605307388,0.0791206084318199,-0.266773997833755,0.0433787872189789,-1.41173845248726,0.158026986737734,0.24832812201644,"Full","ROC-AUC",""
"15","assort_mov",-0.0924690806068522,0.102586302488107,-0.293538233483542,0.108600072269838,-0.90137843322282,0.367387144264866,0.535849683929938,"Full","ROC-AUC",""
"16","deg_assort_ii",-0.0787797782040901,0.0915889012572234,-0.258294024668248,0.100734468260068,-0.860145466565218,0.389708861039955,0.535849683929938,"Full","ROC-AUC",""
"17","median_log_mass",-0.0643174640644119,0.0856812122518943,-0.232252640078125,0.103617711949301,-0.750660061570148,0.452857264673716,0.586050577813044,"Full","ROC-AUC",""
"18","modularity",-0.0460047186594378,0.0932329037773862,-0.228741210063115,0.136731772744239,-0.493438655190704,0.621702674949026,0.72622688448389,"Full","ROC-AUC",""
"19","assort_mass",-0.0444870766639616,0.0915980058361472,-0.22401916810281,0.135045014774887,-0.485677349172221,0.627195945690632,0.72622688448389,"Full","ROC-AUC",""
"20","mean_log_mass",-0.028325506692327,0.0891089070384466,-0.202978964487682,0.146327951103028,-0.317875144401734,0.75057964736027,0.825637612096297,"Full","ROC-AUC",""
"21","connectance",0.0155116289300835,0.0935164905366557,-0.167780692521762,0.198803950381929,0.165870520173161,0.868258847578182,0.909604506986667,"Full","ROC-AUC",""
"22","miss_mass_frac",-0.00709516322802801,0.0909469223896776,-0.185351131111796,0.17116080465574,-0.0780143301345324,0.937816653935974,0.937816653935974,"Full","ROC-AUC",""
"23","log_num_nodes",0.296532683462572,0.0300489534723428,0.23763673465678,0.355428632268364,9.86831983135459,0.0000000000000000000000571132206280672,0.00000000000000000000125649085381748,"Attribute","ROC-AUC","****"
"24","avg_degree",0.273372236072737,0.042941142707399,0.189207596366235,0.357536875779239,6.36620776339129,0.000000000193758935545589,0.00000000213134829100148,"Attribute","ROC-AUC","****"
"25","cannibalistic_removal",-0.200425393622434,0.037166772188054,-0.27327226711102,-0.127578520133848,-5.39259617726109,0.0000000694469064326195,0.00000050927731383921,"Attribute","ROC-AUC","****"
"26","max_log_mass",0.183690362551179,0.041682188530612,0.101993273031179,0.265387452071178,4.40692701191239,0.0000104847498676695,0.0000576661242721824,"Attribute","ROC-AUC","****"
"27","assort_met",-0.192542020744952,0.0465104367151566,-0.283702476706659,-0.101381564783245,-4.1397594678402,0.0000347670166301869,0.000152974873172822,"Attribute","ROC-AUC","***"
"28","mass_skewness",-0.139843712144918,0.0457215350608607,-0.229457920864205,-0.0502295034256309,-3.05859617265189,0.00222376688618379,0.00815381191600724,"Attribute","ROC-AUC","**"
"29","deg_assort_oi",0.140419862178947,0.0495649304966946,0.0432725984054256,0.237567125952469,2.83304870544127,0.00461063603181919,0.0144905703857175,"Attribute","ROC-AUC","*"
"30","num_attr",0.102610845655329,0.0467605712712117,0.0109601259637538,0.194261565346903,2.19438819641841,0.0282075137494696,0.0705503209216653,"Attribute","ROC-AUC",""
