"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"69","high_tax_frac",0.00446287394580593,0.0459349019517339,0.922602118675595,"Structure","ROC-AUC",""
"70","avg_degree",0.493838225949007,0.048446045346798,0.0000000000000000000000487222371316201,"Full","PR-AUC","****"
"71","unclassified_tax_frac",-0.381922192944178,0.0475750261933433,0.0000000000000114133267948577,"Full","PR-AUC","****"
"72","log_num_nodes",0.355639346163089,0.0467169299355266,0.000000000000205884640080376,"Full","PR-AUC","****"
"73","cannibalistic_removal",-0.34364878025361,0.045541152977028,0.000000000000258284372048668,"Full","PR-AUC","****"
"74","min_log_mass",-0.28957342083143,0.0473275625344604,0.00000000434532883629945,"Full","PR-AUC","****"
"75","clustering_coefficient",0.266204896076734,0.0477189795720818,0.0000000796680613524715,"Full","PR-AUC","****"
"76","mean_log_mass",-0.265901618734143,0.0474392936185027,0.0000000796680613524715,"Full","PR-AUC","****"
"77","median_log_mass",-0.262278954987141,0.0477892537730176,0.000000105951728978852,"Full","PR-AUC","****"
"78","mass_skewness",-0.255784012026373,0.0466374477308134,0.000000105951728978852,"Full","PR-AUC","****"
"79","miss_mass_frac",-0.241179582632206,0.0456987812910706,0.000000301050576648199,"Full","PR-AUC","****"
"80","modularity",-0.22576816639463,0.0473488293057845,0.0000038867776892709,"Full","PR-AUC","****"
"81","assort_mass",0.214177253280703,0.048548602126582,0.0000196663799750395,"Full","PR-AUC","****"
"82","connectance",0.1826483527484,0.0482687959806028,0.000273059071398727,"Full","PR-AUC","***"
"83","deg_assort_oi",0.155146619459585,0.0486242117779573,0.00233146011527194,"Full","PR-AUC","**"
"84","num_attr",0.144099963465811,0.0484114536382764,0.00446958737652733,"Full","PR-AUC","**"
"85","high_tax_frac",-0.137272778718427,0.0478604278800927,0.00593440442127303,"Full","PR-AUC","**"
"86","deg_assort_oo",0.125478420731028,0.0482039371058198,0.0125000913011347,"Full","PR-AUC","*"
"87","max_log_mass",-0.118681876809575,0.0479406268549785,0.0169959819763965,"Full","PR-AUC","*"
"88","deg_assort_io",0.0913899536767745,0.0480250279973114,0.0690545890690824,"Full","PR-AUC",""
"89","assort_met",0.0892462168429861,0.0480335281236999,0.0726446330431801,"Full","PR-AUC",""
"90","assort_mov",0.0883891654832686,0.0490485908680596,0.0783465904444631,"Full","PR-AUC",""
"91","deg_assort_ii",-0.0516101393163823,0.0486038848313008,0.301407486697844,"Full","PR-AUC",""
"92","parasitic_removal",-0.00794063439437565,0.0480744854401479,0.868807367459883,"Full","PR-AUC",""
"93","connectance",0.527534889695013,0.0426034452897841,0.000000000000000000000000000000000748128246883921,"Attribute","PR-AUC","****"
"94","modularity",-0.510393686662389,0.0438249976631913,0.00000000000000000000000000000275982616290461,"Attribute","PR-AUC","****"
"95","deg_assort_oi",0.486163900572649,0.0435486506893231,0.000000000000000000000000000470620647724834,"Attribute","PR-AUC","****"
"96","min_log_mass",0.396741806130548,0.0460142187778991,0.0000000000000000377801967030863,"Attribute","PR-AUC","****"
"97","num_attr",-0.319836020464739,0.0473618809966162,0.0000000000666047064301282,"Attribute","PR-AUC","****"
"98","log_num_nodes",-0.308778945941377,0.0469474463723073,0.000000000183866061208121,"Attribute","PR-AUC","****"
"99","assort_mov",-0.323670859112271,0.0494209036950844,0.00000000018997631833529,"Attribute","PR-AUC","****"
"100","mass_skewness",0.284498402270244,0.0464082984815705,0.00000000252121376662632,"Attribute","PR-AUC","****"
"101","miss_mass_frac",-0.269068923240515,0.0519441990772153,0.000000567160435102041,"Attribute","PR-AUC","****"
"102","deg_assort_ii",-0.208755918641343,0.047173751488101,0.000022155453369843,"Attribute","PR-AUC","****"
"103","assort_mass",-0.195826480277473,0.0485057325647457,0.000113112020898273,"Attribute","PR-AUC","***"
"104","high_tax_frac",-0.183441768889831,0.0482085164611816,0.000271600925767649,"Attribute","PR-AUC","***"
"105","mean_log_mass",0.171662846267022,0.0480381145391673,0.000623263263546177,"Attribute","PR-AUC","***"
"106","max_log_mass",-0.166922987475034,0.0484118764535363,0.000927892696465582,"Attribute","PR-AUC","***"
"107","deg_assort_oo",-0.163877326006051,0.048120704083786,0.00101248473719197,"Attribute","PR-AUC","**"
"108","deg_assort_io",0.15026830935902,0.0486193979593482,0.00287040899525863,"Attribute","PR-AUC","**"
"109","cannibalistic_removal",0.118124022904515,0.0475576055898746,0.0175862597247008,"Attribute","PR-AUC","*"
