"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"1","modularity",-0.619702738719059,0.0756995134279797,-0.7680737850379,-0.471331692400219,-8.18635035624955,0.000000000000000269267108777569,0.00000000000000619314350188409,"Full","ROC-AUC","****"
"2","high_tax_frac",-0.535432551321075,0.0960324868246781,-0.723656225497444,-0.347208877144705,-5.57553562367481,0.0000000246769400173205,0.000000283784810199185,"Full","ROC-AUC","****"
"3","deg_assort_oo",0.575213594950437,0.1273289519295,0.325648849168618,0.824778340732257,4.51753969724753,0.00000625623017041246,0.0000479644313064955,"Full","ROC-AUC","****"
"4","avg_degree",0.6009856065098,0.141070752180729,0.324486932235571,0.877484280784029,4.26017156086234,0.0000204270048697497,0.000117455278001061,"Full","ROC-AUC","***"
"5","connectance",0.427925233741396,0.108162077912461,0.215927561032973,0.639922906449819,3.95633332865268,0.0000761089455537621,0.000350101149547306,"Full","ROC-AUC","***"
"6","miss_mass_frac",-0.403167059245044,0.10636891398701,-0.611650130659583,-0.194683987830504,-3.79027146309193,0.000150482732906329,0.000576850476140928,"Full","ROC-AUC","***"
"7","cannibalistic_removal",-0.333867794839949,0.101569585982629,-0.532944183365901,-0.134791406313997,-3.28708433346426,0.00101230512924809,0.0033261454246723,"Full","ROC-AUC","**"
"8","deg_assort_io",-0.383330706085777,0.136058796266126,-0.650005946767383,-0.11665546540417,-2.81739010343732,0.00484156803913607,0.0139195081125162,"Full","ROC-AUC","*"
"9","clustering_coefficient",0.253165251053244,0.131524775536406,-0.00462330899811098,0.510953811104599,1.92484837948398,0.0542483294591616,0.138634619728968,"Full","ROC-AUC",""
"10","median_log_mass",-0.242774648409753,0.138518232625851,-0.514270384356421,0.0287210875369147,-1.75265482245581,0.0796612748477721,0.183220932149876,"Full","ROC-AUC",""
"11","assort_mass",0.211405475935843,0.124020385442563,-0.0316744795315798,0.454485431403266,1.70460263594126,0.0882685594235274,0.184561533340103,"Full","ROC-AUC",""
"12","log_num_nodes",0.171401363627887,0.123699542933363,-0.071049740521504,0.413852467777278,1.38562649111987,0.165860984779212,0.308233462885881,"Full","ROC-AUC",""
"13","assort_met",0.173382369184852,0.127602272824473,-0.076718085551114,0.423482823920819,1.35877179416196,0.174218913805063,0.308233462885881,"Full","ROC-AUC",""
"14","deg_assort_oi",0.161357326153498,0.133547319172549,-0.100395419424698,0.423110071731693,1.20824084791262,0.226954633850104,0.372854041325171,"Full","ROC-AUC",""
"15","unclassified_tax_frac",0.152525989841475,0.134238551005346,-0.110581570129004,0.415633549811953,1.13623090162378,0.255859940874806,0.372969390992097,"Full","ROC-AUC",""
"16","mean_log_mass",-0.15343552706571,0.136063539939185,-0.420120065346512,0.113249011215093,-1.12767554874942,0.259456967646676,0.372969390992097,"Full","ROC-AUC",""
"17","parasitic_removal",0.162775523658133,0.159799159927456,-0.15043082979968,0.475981877115946,1.01862565317633,0.308380720703505,0.417220975069447,"Full","ROC-AUC",""
"18","num_attr",-0.069196323492362,0.128959294043184,-0.321956539817002,0.183563892832278,-0.536574924713768,0.591561268742579,0.716100483214701,"Full","ROC-AUC",""
"19","max_log_mass",-0.0729580279542944,0.131765123442952,-0.331217669902479,0.185301613993891,-0.553697564635774,0.579785842256469,0.716100483214701,"Full","ROC-AUC",""
"20","min_log_mass",-0.0578436172829303,0.130590059993082,-0.313800134869371,0.198112900303511,-0.442940429662062,0.6578088231615,0.756480146635725,"Full","ROC-AUC",""
"21","assort_mov",0.037360352351366,0.128645278494693,-0.214784393498232,0.289505098200964,0.290413708054643,0.77149975787873,0.83368237831216,"Full","ROC-AUC",""
"22","mass_skewness",0.0334402791119758,0.130286284004026,-0.221920837535916,0.288801395759868,0.256667686607305,0.797435318385545,0.83368237831216,"Full","ROC-AUC",""
"23","deg_assort_ii",-0.019401293958835,0.129473324650996,-0.273169010274788,0.234366422357118,-0.149847808505207,0.880884689427688,0.880884689427688,"Full","ROC-AUC",""
"24","modularity",-0.369341886697018,0.0579406976335867,-0.482905654058848,-0.255778119335188,-6.37448118130563,0.00000000018358335550883,0.00000000422241717670309,"Attribute","ROC-AUC","****"
"25","deg_assort_oo",0.352642987126047,0.0787372162085815,0.198318043357227,0.506967930894867,4.47873323577844,0.00000750872986504237,0.0000629976018445867,"Attribute","ROC-AUC","****"
"26","cannibalistic_removal",-0.2900422568685,0.0650399375530969,-0.41752053447257,-0.16256397926443,-4.45944857544977,0.00000821707850146783,0.0000629976018445867,"Attribute","ROC-AUC","****"
"27","median_log_mass",-0.332397004132464,0.0856611808298492,-0.500292918558968,-0.164501089705959,-3.88036915802867,0.000104298041175329,0.000599713736758144,"Attribute","ROC-AUC","***"
"28","deg_assort_io",-0.298200545854475,0.0860983140950975,-0.466953241480866,-0.129447850228084,-3.46348879172135,0.000533218808929077,0.00245280652107375,"Attribute","ROC-AUC","**"
"29","high_tax_frac",-0.236822767496747,0.0798922838562497,-0.393411643854996,-0.0802338911384979,-2.96427584825166,0.00303396185958793,0.0116301871284204,"Attribute","ROC-AUC","*"
"30","mean_log_mass",-0.258226047994789,0.0892725724585794,-0.433200290013604,-0.0832518059759729,-2.89255748863516,0.00382119244432007,0.0125553466027659,"Attribute","ROC-AUC","*"
"31","assort_met",0.230253856664321,0.0820579023562653,0.0694203680460409,0.391087345282601,2.80599247668607,0.00501618634854715,0.0128191428907316,"Attribute","ROC-AUC","*"
