"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"75","clustering_coefficient",1.61131870182925,0.718424134887041,0.0608822803218686,"Full","PR-AUC",""
"76","deg_assort_io",1.06244398788692,0.634882670763619,0.207325516538211,"Full","PR-AUC",""
"77","assort_mov",-13.5850231375382,8.52052767244937,0.210078548704782,"Full","PR-AUC",""
"78","high_tax_frac",-1.74240908247382,1.10425737330151,0.210078548704782,"Full","PR-AUC",""
"79","num_attr",0.0843074081370057,0.0584148567812911,0.234063120521816,"Full","PR-AUC",""
"80","min_log_mass",-0.104298888041608,0.0715017463321248,0.234063120521816,"Full","PR-AUC",""
"81","deg_assort_oo",-0.655792110343865,0.507057190726968,0.287315691390243,"Full","PR-AUC",""
"82","deg_assort_ii",-0.432252065478436,0.413486286721526,0.406787421814948,"Full","PR-AUC",""
"83","median_log_mass",-0.0479141143705697,0.0476744713648482,0.407496962170656,"Full","PR-AUC",""
"84","mean_log_mass",-0.0475326509522904,0.0547396705344125,0.470809993246067,"Full","PR-AUC",""
"85","assort_mass",-1.91223554106385,3.56919354517744,0.685616773143278,"Full","PR-AUC",""
"86","connectance",1.10677811595613,2.44674327940138,0.716120556974812,"Full","PR-AUC",""
"87","modularity",0.122963401352803,1.02420351980046,0.947505985266335,"Full","PR-AUC",""
"88","miss_mass_frac",-0.0549627072991698,1.09387868876587,0.959926589185943,"Full","PR-AUC",""
"89","assort_met",-3.55383002181733,0.937055487488398,0.00328037745921955,"Attribute","PR-AUC","**"
"90","modularity",-1.97038353658085,0.650056886455608,0.0268036301785722,"Attribute","PR-AUC","*"
"91","avg_degree",0.0812521760351114,0.0307815279391648,0.0608622286297053,"Attribute","PR-AUC",""
"92","cannibalistic_removal",-9.62000668662528,3.97200304644348,0.0849052912805189,"Attribute","PR-AUC",""
"93","log_num_nodes",0.615487964141708,0.34937662195559,0.213719122072337,"Attribute","PR-AUC",""
"94","connectance",2.63341510354321,1.55219399177209,0.213719122072337,"Attribute","PR-AUC",""
"95","clustering_coefficient",0.903579460307561,0.47820124555333,0.213719122072337,"Attribute","PR-AUC",""
"96","assort_mass",-4.06633517505256,2.46187097751991,0.213719122072337,"Attribute","PR-AUC",""
"97","deg_assort_ii",0.456667810034753,0.283209997749855,0.213719122072337,"Attribute","PR-AUC",""
"98","high_tax_frac",-1.2684008825435,0.771047814933917,0.213719122072337,"Attribute","PR-AUC",""
"99","num_attr",0.076078575865911,0.0423018001201591,0.213719122072337,"Attribute","PR-AUC",""
"100","median_log_mass",0.0456828062224206,0.0322459552563316,0.287046846329197,"Attribute","PR-AUC",""
