"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"120","deg_assort_oo",5.40423324311805,0.786863406287252,0.0000000000299350163212616,"Structure","PR-AUC","****"
"121","deg_assort_io",-3.70493943782032,1.0193603562432,0.00106735951671938,"Structure","PR-AUC","**"
"122","avg_degree",0.0789155381999828,0.0258292856181959,0.00738809899061643,"Structure","PR-AUC","**"
"123","clustering_coefficient",3.50224270998772,1.20765630874465,0.0107273094515684,"Structure","PR-AUC","*"
"124","assort_mass",17.5714133609843,8.66463674868767,0.108779225908265,"Structure","PR-AUC",""
"125","unclassified_tax_frac",8.53998908729763,4.66011761990146,0.153793244142334,"Structure","PR-AUC",""
"126","deg_assort_oi",0.874322164914395,0.492186352783294,0.158211212624074,"Structure","PR-AUC",""
"127","mass_skewness",2.09796189347104,1.23404988358869,0.170811753247757,"Structure","PR-AUC",""
"128","assort_mov",-8.11840108359624,4.89231537537441,0.171670921557364,"Structure","PR-AUC",""
"129","max_log_mass",-0.209719419240038,0.137060938968867,0.206979475004918,"Structure","PR-AUC",""
"130","mean_log_mass",-0.263674064307294,0.182221930816755,0.226777803546347,"Structure","PR-AUC",""
"131","median_log_mass",-0.121158358867259,0.0918421907390785,0.268958759517893,"Structure","PR-AUC",""
"132","log_num_nodes",-0.765410007574476,0.678246884876775,0.350551916804521,"Structure","PR-AUC",""
"133","num_attr",-0.16051184647912,0.148571739795317,0.357751275719931,"Structure","PR-AUC",""
"134","parasitic_removal",332.867160617521,349.592720896091,0.412810486829174,"Structure","PR-AUC",""
"135","deg_assort_ii",-0.342849125923689,0.521031900549629,0.587104476314852,"Structure","PR-AUC",""
"136","cannibalistic_removal",0.975691985085816,6.93454438579588,0.972688360519729,"Structure","PR-AUC",""
"137","assort_met",0.0100494400289588,5.9705744411433,0.998657032193995,"Structure","PR-AUC",""
"138","min_log_mass",0.00681860464872685,0.289071379747802,0.998657032193995,"Structure","PR-AUC",""
