"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"30","assort_met",4.02617037658891,0.94089053948085,2.18202491920644,5.87031583397137,4.27910602524541,0.0000187645466687745,0.0000516025033391299,"Attribute","ROC-AUC","****"
"31","deg_assort_ii",-0.637563085994724,0.15595927811847,-0.943243271106925,-0.331882900882523,-4.0880099836729,0.0000435089433201733,0.000106355194782646,"Attribute","ROC-AUC","***"
"32","deg_assort_io",1.01855540889979,0.387024217154109,0.259987943277739,1.77712287452185,2.63176143443813,0.00849434857863771,0.018687566873003,"Attribute","ROC-AUC","*"
"33","miss_mass_frac",1.48793044539001,0.692448657496526,0.130731076696814,2.8451298140832,2.14879533562742,0.0316506273184439,0.0633012546368877,"Attribute","ROC-AUC",""
"34","assort_mov",1.53665408320378,0.729730314972768,0.106382665857158,2.96692550055041,2.10578353629331,0.0352231595810472,0.0645757925652532,"Attribute","ROC-AUC",""
"35","max_log_mass",0.0724914619309171,0.0349970609436628,0.00389722248133793,0.141085701380496,2.07135856486953,0.0383253000421063,0.0648582000712568,"Attribute","ROC-AUC",""
"36","mean_log_mass",-0.133470858146927,0.0707647407255997,-0.272169749969103,0.00522803367524807,-1.8861209237589,0.0592786613114627,0.0869420365901452,"Attribute","ROC-AUC",""
"37","median_log_mass",-0.0986719101640913,0.0518650858464794,-0.200327478423191,0.00298365809500822,-1.9024727049746,0.0571093839322838,0.0869420365901452,"Attribute","ROC-AUC",""
"38","clustering_coefficient",-0.563974423050718,0.347995253044209,-1.24604511901737,0.118096272915932,-1.62063826479573,0.105095240743776,0.144505956022693,"Attribute","ROC-AUC",""
"39","num_attr",0.0543847332236723,0.0434974570816773,-0.0308702826564151,0.13963974910376,1.25029684198668,0.211191131615762,0.273306170326281,"Attribute","ROC-AUC",""
"40","connectance",1.11981912075938,1.05118684188906,-0.940507089343174,3.18014533086193,1.06529027584381,0.286744591875797,0.35046561229264,"Attribute","ROC-AUC",""
"41","min_log_mass",-0.0229356701584256,0.0260904469697403,-0.0740729462191166,0.0282016059022654,-0.879083067646422,0.379356237820991,0.439254591161147,"Attribute","ROC-AUC",""
"42","deg_assort_oo",0.170540027320692,0.224733004226936,-0.269936660964102,0.611016715605486,0.758856172048857,0.4479385992161,0.49273245913771,"Attribute","ROC-AUC",""
"43","assort_mass",-0.891228073170362,1.28733139530055,-3.41439760795945,1.63194146161872,-0.692306640251158,0.488744780932115,0.512018341928883,"Attribute","ROC-AUC",""
"44","high_tax_frac",-0.180096970867821,0.525879649667445,-1.21082108421601,0.850627142480371,-0.342468036140419,0.731998694760096,0.731998694760096,"Attribute","ROC-AUC",""
"45","cannibalistic_removal",-11.1737830948471,0.710259668483582,-12.5658920450749,-9.78167414461926,-15.7319690117043,0.0000000000000000000000000000000000000000000000000000000913263272157638,0.0000000000000000000000000000000000000000000000000000020091791987468,"Structure","ROC-AUC","****"
"46","avg_degree",0.221252414272558,0.0157070344023747,0.190466626843903,0.252038201701212,14.0861991261131,0.00000000000000000000000000000000000000000000461753759313101,0.0000000000000000000000000000000000000000000507929135244411,"Structure","ROC-AUC","****"
"47","log_num_nodes",2.2759819076826,0.17222388361245,1.93842309580219,2.613540719563,13.2152513341539,0.000000000000000000000000000000000000000716466036736899,0.00000000000000000000000000000000000000525408426940392,"Structure","ROC-AUC","****"
"48","unclassified_tax_frac",-6.37640623699169,0.525556214408812,-7.40649641723296,-5.34631605675042,-12.1326816469374,0.000000000000000000000000000000000708893671784659,0.00000000000000000000000000000000389891519481562,"Structure","ROC-AUC","****"
