"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"75","mean_log_mass",-0.216099568579538,0.0449300857376825,0.00000369522207738282,"Full","PR-AUC","****"
"76","deg_assort_oi",0.196848279065894,0.0443673920666941,0.0000200893629466514,"Full","PR-AUC","****"
"77","cannibalistic_removal",-0.20513616597441,0.0570301337480309,0.000643870119146243,"Full","PR-AUC","***"
"78","clustering_coefficient",0.13311688557461,0.0511398481567431,0.015639070155128,"Full","PR-AUC","*"
"79","deg_assort_ii",-0.118809146536979,0.0452871527940901,0.015639070155128,"Full","PR-AUC","*"
"80","num_attr",-0.158857648686592,0.0617722553560288,0.0159044746037419,"Full","PR-AUC","*"
"81","min_log_mass",-0.134296046316814,0.0578422889947645,0.0296937489501321,"Full","PR-AUC","*"
"82","assort_mov",-0.113825519354431,0.0524714241158024,0.0413338566785145,"Full","PR-AUC","*"
"83","deg_assort_oo",0.0810704815370585,0.0448816259757321,0.0917124447420627,"Full","PR-AUC",""
"84","parasitic_removal",-0.0733242852439042,0.0450509771038364,0.126638057037447,"Full","PR-AUC",""
"85","deg_assort_io",0.0473305832007746,0.0452514663817931,0.342257516120241,"Full","PR-AUC",""
"86","mass_skewness",-0.0520893720764473,0.0621829607136662,0.442431995249048,"Full","PR-AUC",""
"87","assort_met",0.0254502422876413,0.0464743478260635,0.611760752732876,"Full","PR-AUC",""
"88","assort_mass",0.0175985468166677,0.057100472290904,0.75792773718231,"Full","PR-AUC",""
"89","modularity",-0.481305480327046,0.0411852946720914,0.00000000000000000000000000000329327920038568,"Attribute","PR-AUC","****"
"90","deg_assort_oi",0.464905635010739,0.0406188926809862,0.0000000000000000000000000000272277302319353,"Attribute","PR-AUC","****"
"91","connectance",0.4776655029134,0.0464862648002432,0.00000000000000000000000667006181334965,"Attribute","PR-AUC","****"
"92","min_log_mass",0.318391507428537,0.056510193427497,0.0000000967124204601557,"Attribute","PR-AUC","****"
"93","deg_assort_io",0.24095601865601,0.0456837249291243,0.000000585916446541093,"Attribute","PR-AUC","****"
"94","avg_degree",0.392323030075948,0.0771987394362185,0.00000136952187373209,"Attribute","PR-AUC","****"
"95","miss_mass_frac",-0.216097152000668,0.0511470302075398,0.0000750894836642864,"Attribute","PR-AUC","****"
"96","assort_mov",-0.218504083772641,0.0548814868591021,0.000169355399929278,"Attribute","PR-AUC","***"
"97","deg_assort_ii",-0.178633040132126,0.0448968986500716,0.000169355399929278,"Attribute","PR-AUC","***"
"98","deg_assort_oo",-0.149376773701244,0.0454123323767896,0.00220926816205693,"Attribute","PR-AUC","**"
"99","num_attr",-0.19105622018295,0.062171243937199,0.00423745889271162,"Attribute","PR-AUC","**"
"100","mean_log_mass",0.138331283628346,0.0459481554584408,0.00478016796940694,"Attribute","PR-AUC","**"
"101","high_tax_frac",-0.129531958734507,0.0476324892413577,0.0110676536438858,"Attribute","PR-AUC","*"
"102","assort_met",0.11847052902207,0.0471514431684893,0.0183336910494303,"Attribute","PR-AUC","*"
"103","unclassified_tax_frac",-0.132144986583563,0.0529066993344692,0.0183336910494303,"Attribute","PR-AUC","*"
"104","mass_skewness",0.137925461812055,0.0626264872414478,0.0380057905889637,"Attribute","PR-AUC","*"
"105","cannibalistic_removal",-0.121973529822521,0.058649498166643,0.0458978598756401,"Attribute","PR-AUC","*"
"106","max_log_mass",-0.100381070375984,0.0482401086108076,0.0458978598756401,"Attribute","PR-AUC","*"
"107","median_log_mass",0.0708012215025391,0.0456876161598753,0.140357856749049,"Attribute","PR-AUC",""
"108","clustering_coefficient",0.0492415369137337,0.0517486289822022,0.375456383053773,"Attribute","PR-AUC",""
"109","assort_mass",-0.0351456222187,0.0573473671708522,0.565685164804064,"Attribute","PR-AUC",""
"110","parasitic_removal",-0.0167324975645372,0.049925851141943,0.737514225258609,"Attribute","PR-AUC",""
"111","connectance",0.424360082164338,0.0463974819367808,0.00000000000000000129751880369155,"Structure","PR-AUC","****"
"112","miss_mass_frac",-0.324222165942245,0.0416869230099141,0.0000000000000813362195708118,"Structure","PR-AUC","****"
"113","avg_degree",0.547376201709664,0.0769505511905251,0.00000000000830570308181914,"Structure","PR-AUC","****"
"114","modularity",-0.284147056228881,0.0419536632168602,0.0000000000694348184506343,"Structure","PR-AUC","****"
"115","unclassified_tax_frac",-0.263163536787648,0.0508890325490737,0.000000852296590508144,"Structure","PR-AUC","****"
"116","median_log_mass",-0.22117530087132,0.0426822229701014,0.000000852296590508144,"Structure","PR-AUC","****"
"117","max_log_mass",-0.228511633705042,0.0448058939984591,0.00000106728422573476,"Structure","PR-AUC","****"
"118","deg_assort_oi",0.211494514892937,0.0424462817092578,0.00000172487642107041,"Structure","PR-AUC","****"
"119","mean_log_mass",-0.192859071266921,0.0431816642241427,0.0000194605917564685,"Structure","PR-AUC","****"
"120","high_tax_frac",-0.191076598534143,0.0448283646497939,0.0000444926756923583,"Structure","PR-AUC","****"
"121","num_attr",-0.202455207288817,0.0592195145193336,0.00125830769123764,"Structure","PR-AUC","**"
"122","cannibalistic_removal",-0.188462455727753,0.0560746102901281,0.00142417801486775,"Structure","PR-AUC","**"
"123","deg_assort_ii",-0.144622425485619,0.0434475214426764,0.00147674135352931,"Structure","PR-AUC","**"
"124","assort_mov",-0.125457051400317,0.0502467223085045,0.0196919383898242,"Structure","PR-AUC","*"
"125","clustering_coefficient",0.0887773259358887,0.0491782894230868,0.104193811044911,"Structure","PR-AUC",""
"126","min_log_mass",-0.0931859094327455,0.0556210671257326,0.129059576459424,"Structure","PR-AUC",""
"127","deg_assort_io",0.0711059747693449,0.0436580351975104,0.133780574285994,"Structure","PR-AUC",""
"128","parasitic_removal",-0.0621301623661477,0.0438848413505231,0.191702366204481,"Structure","PR-AUC",""
"129","deg_assort_oo",0.0550048856496447,0.0433610857698254,0.236914935335712,"Structure","PR-AUC",""
"130","mass_skewness",-0.0614477415402609,0.0599699390377821,0.336085151824303,"Structure","PR-AUC",""
"131","assort_met",0.0304831157083142,0.0447282454453898,0.519140936192236,"Structure","PR-AUC",""
"132","assort_mass",-0.0110600794251873,0.0546929381680057,0.839743688268349,"Structure","PR-AUC",""
